datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,WY,DeltaIn,netgains,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci
2008-06-02,6682.0,3950.0,2469.0,2422.0,1735.0,4109.0,2161.0,4413.0,5449.0,10050.0,2789.124,190.0,4552.1,0.0,5449.40832527,1877.0,2893.0,1760.682,103.0,3538.0,0.0,2314.36666552,1644.0,2655.0,612.938,71.0,977.0,0.0,1643.55416484,8857.0,1087.455,1014.0,1042.0,91.772,235.976,185.225,2008,10913.0,-5375.0,5.108638902,C,C,C,1.18680594841,131113.41357,0.577941931379,97.427
2008-06-03,8728.0,3413.0,1939.0,2492.0,1707.0,5028.0,2250.0,5201.0,6767.0,8810.0,2784.593,241.0,4552.1,0.0,6766.62082949,3066.0,4390.0,1757.112,87.0,3538.0,0.0,2677.12499697,1825.0,2510.0,611.426,77.0,977.0,0.0,1824.69999872,8527.0,1076.362,641.0,1048.0,92.116,236.378,185.108,2008,10216.0,-5757.0,5.108638902,C,C,C,1.18680594841,131324.363721,0.560603673438,96.798
2008-06-04,7397.0,3413.0,2054.0,2300.0,1632.0,4993.0,2318.0,5304.0,6136.0,9520.0,2777.504,190.0,4552.1,0.0,6135.96249398,1626.0,4738.0,1750.758,92.0,3538.0,0.0,1626.52499461,1552.0,2372.0,609.647,77.0,977.0,0.0,1552.08749849,7872.0,1067.964,734.0,979.0,92.345,237.131,184.99,2008,9585.0,-6853.0,5.108638902,C,C,C,1.18680594841,130894.108029,0.543785563235,95.934
2008-06-05,3446.0,3616.0,1772.0,2300.0,1720.0,4876.0,1998.0,4299.0,1910.0,9165.0,2762.689,214.0,4552.1,0.0,1909.77082076,2780.0,4245.0,1747.588,134.0,3538.0,0.0,2780.79166398,1788.0,2372.0,608.312,89.0,977.0,0.0,1787.93749887,8052.0,1055.0,827.0,858.0,92.575,238.345,185.108,2008,9737.0,-4882.0,5.108638902,C,C,C,1.18680594841,126259.173448,0.527471996338,94.372
2008-06-06,5578.0,3667.0,1582.0,1902.0,1682.0,4549.0,2101.0,4653.0,3247.0,9096.0,2750.726,182.0,4552.1,0.0,3246.65415651,2158.0,3848.0,1743.942,100.0,3538.0,0.0,2109.80833024,1397.0,2563.0,605.822,89.0,977.0,0.0,1396.62499789,7806.0,1041.682,827.0,858.0,92.92,239.292,184.78,2008,9491.0,-7093.0,5.108638902,C,C,C,1.18680594841,123192.868932,0.511647836448,93.408
2008-06-07,5578.0,3020.0,1659.0,1971.0,1712.0,4966.0,2281.0,5180.0,4369.0,8791.0,2741.545,207.0,4552.1,0.0,4369.24582554,1617.0,4554.0,1738.004,105.0,3538.0,0.0,1665.25832829,1564.0,2417.0,603.96,86.0,977.0,0.0,1564.24166509,7668.0,1028.42,791.0,851.0,93.15,240.405,184.45,2008,9310.0,-8041.0,5.108638902,C,C,C,1.18680594841,121402.471311,0.496298401354,92.395
2008-06-08,5893.0,2922.0,1452.0,1745.0,1766.0,4968.0,2099.0,4894.0,4151.0,8974.0,2731.558,212.0,4552.1,0.0,4150.88749152,1776.0,3966.0,1733.512,122.0,3538.0,0.0,1823.28332952,1565.0,2372.0,602.195,83.0,977.0,0.0,1565.14583183,7117.0,1014.813,621.0,853.0,93.265,241.494,184.12,2008,8591.0,-6881.0,5.108638902,C,C,C,1.18680594841,119483.235237,0.481409449314,91.521
2008-06-09,5762.0,3198.0,1215.0,1668.0,1698.0,4969.0,1979.0,4830.0,5167.0,9001.0,2723.483,237.0,4552.1,0.0,5166.85415981,1870.0,4710.0,1727.505,141.0,3538.0,0.0,1822.47082823,1571.0,2856.0,599.46,94.0,977.0,0.0,1571.10416434,6484.0,1002.166,443.0,851.0,93.496,241.52,183.79,2008,7778.0,-7962.0,5.108638902,C,C,C,1.18680594841,118675.927635,0.466967165834,91.594
2008-06-10,5762.0,2759.0,1345.0,1811.0,1586.0,4893.0,2127.0,5191.0,3426.0,9438.0,2711.002,280.0,4552.1,0.0,3425.49582274,2035.0,5894.0,1719.518,121.0,3538.0,0.0,1988.22082655,1692.0,3822.0,595.055,91.0,977.0,0.0,1692.14582959,6505.0,988.675,440.0,424.0,93.727,242.121,183.46,2008,7369.0,-9206.0,5.108638902,C,C,C,1.18680594841,116167.627076,0.452958150859,91.092
2008-06-11,4839.0,3023.0,1147.0,1482.0,1611.0,5484.0,1996.0,4751.0,4011.0,9983.0,2698.752,204.0,4552.1,0.0,4010.95832293,1553.0,2680.0,1717.052,165.0,3538.0,0.0,1601.72499791,1557.0,4973.0,588.054,114.0,977.0,0.0,1557.32916072,7570.0,974.054,0.0,427.0,93.727,242.776,183.579,2008,7997.0,-8887.0,5.108638902,C,C,C,1.18680594841,114370.204045,0.439369406333,90.318
2008-06-12,4996.0,2108.0,1111.0,1373.0,1511.0,3833.0,1674.0,4394.0,4303.0,10084.0,2686.771,259.0,4552.1,0.0,4302.57915649,1483.0,3512.0,1712.788,120.0,3538.0,0.0,1482.23332971,1607.0,4750.0,581.624,99.0,977.0,0.0,1607.20832787,7894.0,958.519,201.0,423.0,93.959,243.325,182.76,2008,8518.0,-9956.0,5.108638902,C,C,C,1.18680594841,112954.272999,0.426188324143,90.356
2008-06-13,4824.0,2444.0,1013.0,1136.0,1528.0,4051.0,1696.0,4220.0,4020.0,9356.0,2675.649,271.0,4552.1,0.0,4019.65832389,1371.0,6082.0,1703.057,148.0,3538.0,0.0,1323.9541584,1290.0,4254.0,575.574,86.0,977.0,0.0,1289.79166153,7582.0,942.087,367.0,854.0,93.959,243.544,182.643,2008,8803.0,-10815.0,5.108638902,C,C,C,1.18680594841,111326.217673,0.413402674419,90.254
2008-06-14,4824.0,2274.0,1025.0,1031.0,1391.0,3813.0,1675.0,4440.0,3233.0,10204.0,2661.434,196.0,4552.1,0.0,3233.27082126,851.0,5358.0,1693.929,142.0,3538.0,0.0,897.966658917,1430.0,4715.0,568.869,95.0,977.0,0.0,1429.56249431,7543.0,924.97,377.0,859.0,93.843,243.544,182.409,2008,8779.0,-7156.0,5.108638902,C,C,C,1.18680594841,108993.177611,0.401000594186,90.604
2008-06-15,4370.0,2275.0,832.0,1178.0,1595.0,3878.0,1751.0,4416.0,3040.0,9605.0,2647.902,257.0,4552.1,0.0,3039.61665518,1404.0,4258.0,1688.019,125.0,3538.0,0.0,1403.37499498,1270.0,4637.0,562.043,74.0,977.0,0.0,1269.55832754,7820.0,908.733,357.0,857.0,93.727,243.955,182.409,2008,9034.0,-8631.0,5.108638902,C,C,C,1.18680594841,106583.135385,0.388970576361,90.309
2008-06-16,4473.0,1980.0,899.0,1259.0,1403.0,4401.0,1513.0,4328.0,3566.0,9937.0,2634.818,225.0,4552.1,0.0,3565.48332222,864.0,6779.0,1676.057,116.0,3538.0,0.0,864.158323177,1319.0,4688.0,555.186,88.0,977.0,0.0,1318.92916084,7768.0,892.113,802.0,857.0,93.612,244.285,182.409,2008,9427.0,-11275.0,5.108638902,C,C,C,1.18680594841,104819.461938,0.37730145907,90.094
2008-06-17,4197.0,2279.0,788.0,955.0,1419.0,3399.0,1437.0,3744.0,3261.0,10837.0,2619.31,243.0,4552.1,0.0,3261.38332017,1684.0,10649.0,1657.948,119.0,3538.0,0.0,1638.04581796,1153.0,4549.0,548.293,79.0,977.0,0.0,1152.77916081,7470.0,873.491,806.0,856.0,93.381,244.614,182.175,2008,9132.0,-10998.0,5.108638902,C,C,C,1.18680594841,102839.872162,0.365982415298,90.23
2008-06-18,4197.0,2366.0,678.0,814.0,1310.0,2315.0,1313.0,3690.0,3814.0,11393.0,2603.667,308.0,4552.1,0.0,3814.32082005,1536.0,6027.0,1648.531,118.0,3538.0,0.0,1397.262492,918.0,4497.0,541.034,81.0,977.0,0.0,918.254160504,7433.0,855.003,920.0,853.0,93.265,244.945,181.825,2008,9206.0,-8957.0,5.108638902,C,C,C,1.18680594841,101512.199374,0.355002942839,90.365
2008-06-19,4025.0,1961.0,864.0,750.0,1387.0,3011.0,1193.0,3335.0,3111.0,11589.0,2586.242,307.0,4552.1,0.0,3110.89581854,1652.0,7801.0,1636.4,152.0,3538.0,0.0,1836.95415637,1282.0,4789.0,533.913,83.0,977.0,0.0,1281.82916062,7678.0,839.572,509.0,928.0,93.035,245.083,181.36,2008,9115.0,-12365.0,5.108638902,C,C,C,1.18680594841,99547.4852234,0.344352854554,90.922
2008-06-20,4528.0,1962.0,793.0,750.0,1265.0,2396.0,1084.0,3099.0,3595.0,11556.0,2569.94,258.0,4552.1,0.0,3595.07498616,390.0,8856.0,1619.324,143.0,3538.0,0.0,389.849985502,1105.0,4413.0,527.172,91.0,977.0,0.0,1105.41249428,7320.0,822.644,724.0,1018.0,92.92,244.642,181.011,2008,9062.0,-15981.0,5.108638902,C,C,C,1.18680594841,98165.1859484,0.334022268917,91.827
2008-06-21,4485.0,1762.0,883.0,644.0,1133.0,2456.0,1028.0,3251.0,3697.0,11353.0,2554.352,203.0,4552.1,0.0,3697.04998677,527.0,9570.0,1601.198,140.0,3538.0,0.0,571.474984611,1245.0,4433.0,520.649,101.0,977.0,0.0,1245.3208278,8035.0,804.718,724.0,1019.0,92.69,244.285,180.662,2008,9778.0,-10599.0,5.108638902,C,C,C,1.18680594841,96953.9766378,0.32400160085,92.763
2008-06-22,4485.0,1763.0,871.0,635.0,1120.0,2111.0,1050.0,3272.0,3536.0,12627.0,2536.261,30.0,4552.1,0.08,3536.12081797,1407.0,7802.0,1588.147,139.0,3538.0,0.0,1361.12082225,1360.0,4557.0,514.098,106.0,977.0,0.0,1360.2041611,8146.0,787.296,907.0,1024.0,92.345,243.846,180.314,2008,10077.0,-12994.0,5.108638902,C,C,C,1.18680594841,95642.3986238,0.314281552824,93.895
2008-06-23,4320.0,1904.0,784.0,465.0,1053.0,2291.0,1048.0,3224.0,3386.0,11727.0,2519.353,183.0,4552.1,0.0,3385.54998564,1331.0,4902.0,1580.711,133.0,3538.0,0.0,1286.01666035,1155.0,4351.0,507.593,84.0,977.0,0.0,1155.39582781,7703.0,771.195,714.0,1018.0,92.001,243.544,180.198,2008,9435.0,-15371.0,5.108638902,C,C,C,1.18680594841,94245.8286783,0.30485310624,94.657
2008-06-24,3482.0,2163.0,865.0,644.0,998.0,2050.0,868.0,2814.0,2728.0,11943.0,2500.725,176.0,4552.1,0.0,2727.38331752,684.0,7167.0,1567.777,83.0,3538.0,0.0,729.108322352,1317.0,3710.0,502.72,64.0,977.0,0.0,1317.1958292,7438.0,755.756,805.0,1491.0,91.887,243.187,179.966,2008,9734.0,-15776.0,5.108638902,C,C,C,1.18680594841,92260.9205619,0.295707513052,95.36
2008-06-25,3443.0,2162.0,724.0,644.0,945.0,2064.0,897.0,2867.0,2332.0,11311.0,2482.59,164.0,4552.1,0.0,2331.9374846,1742.0,3557.0,1564.045,67.0,3538.0,0.0,1742.44999683,841.0,4034.0,496.298,45.0,977.0,0.0,841.241661214,7877.0,736.176,1166.0,1014.0,91.772,242.941,179.619,2008,10057.0,-13011.0,5.108638902,C,C,C,1.18680594841,89979.8120184,0.286836287661,96.068
2008-06-26,4862.0,1864.0,645.0,344.0,946.0,2048.0,835.0,2825.0,3988.0,11513.0,2467.317,175.0,4552.1,0.0,3987.86248703,318.0,4275.0,1556.156,64.0,3538.0,0.0,361.629159969,1146.0,3608.0,491.267,74.0,977.0,0.0,1145.53749573,7691.0,723.298,1027.0,1013.0,91.429,242.585,179.272,2008,9731.0,-10558.0,5.108638902,C,C,C,1.18680594841,89468.6839045,0.278231199031,97.114
2008-06-27,4651.0,1864.0,731.0,343.0,986.0,1467.0,775.0,2397.0,3364.0,11199.0,2451.317,232.0,4552.1,0.0,3364.33331975,1408.0,5615.0,1547.59,67.0,3538.0,0.0,1363.30832606,1335.0,3236.0,487.423,37.0,977.0,0.0,1334.98333007,7531.0,708.901,921.0,1020.0,91.201,241.902,178.811,2008,9472.0,-13930.0,5.108638902,C,C,C,1.18680594841,88359.583029,0.26988426306,98.287
2008-06-28,3978.0,1412.0,587.0,296.0,797.0,1441.0,730.0,2225.0,3246.0,11587.0,2434.405,185.0,4552.1,0.0,3245.53331897,283.0,5885.0,1536.338,72.0,3538.0,0.0,284.116657114,1359.0,3571.0,482.911,63.0,977.0,0.0,1359.19999617,7262.0,694.613,924.0,1021.0,90.973,241.166,178.58,2008,9207.0,-9313.0,5.108638902,C,C,C,1.18680594841,87187.1371966,0.261787735168,99.254
2008-06-29,4456.0,1249.0,730.0,295.0,741.0,1465.0,661.0,2176.0,3435.0,11402.0,2418.171,218.0,4552.1,0.0,3435.35831955,861.0,4000.0,1529.946,84.0,3538.0,0.0,861.36666124,1178.0,3454.0,478.262,68.0,977.0,0.0,1178.12916272,7593.0,680.346,1337.0,1020.0,90.746,240.405,178.12,2008,9950.0,-9839.0,5.108638902,C,C,C,1.18680594841,86263.1386563,0.253934103113,100.475
2008-06-30,4536.0,1484.0,602.0,220.0,720.0,1201.0,590.0,2157.0,2541.0,10377.0,2402.186,223.0,4552.1,0.0,2540.89581976,782.0,4961.0,1521.481,89.0,3538.0,0.0,782.22915948,933.0,3624.0,472.791,67.0,977.0,0.0,932.704162022,7411.0,667.409,1082.0,1535.0,90.518,239.779,177.89,2008,10028.0,-10352.0,5.108638902,C,C,C,1.18680594841,84490.8775432,0.24631608002,101.331
2008-07-01,3816.0,1847.0,625.0,387.0,8253.5,1057.0,568.0,2111.0,3499.0,12158.0,2384.718,148.0,4552.1,0.0,3499.21665184,1025.0,6056.0,1511.301,96.0,3538.0,0.0,1019.58332469,1087.0,3402.0,468.057,72.0,977.0,0.0,1087.27499598,5565.0,656.988,2053.0,2557.0,90.178,239.264,177.545,2008,10175.0,-10847.0,5.108638902,C,C,C,0.553887271795,83765.5503179,0.238926597619,102.191
2008-07-02,4072.0,1501.0,569.0,268.0,15787.0,1057.0,548.0,1840.0,3173.0,11811.0,2367.146,221.0,4552.1,0.0,3172.78331841,1609.0,3648.0,1507.056,101.0,3538.0,0.0,1608.8124964,1077.0,3353.0,463.416,64.0,977.0,0.0,1077.16249606,5415.0,651.369,2029.0,2874.0,89.725,238.425,177.086,2008,10318.0,-8283.0,5.108638902,C,C,C,0.553887271795,82750.0561204,0.231758799691,103.489
2008-07-03,4581.0,1501.0,591.0,268.0,685.0,663.0,489.0,1311.0,3368.0,10961.0,2351.771,158.0,4552.1,0.0,3367.43748695,1414.5,4158.0,1498.161,106.0,3538.0,0.0,1435.67082868,1199.0,3376.0,458.958,71.0,977.0,0.0,1199.42499622,4454.0,644.478,3010.0,2841.0,89.386,237.778,176.628,2008,10305.0,-9596.0,5.108638902,C,C,C,0.553887271795,81979.9908013,0.2248060357,104.594
2008-07-04,3123.0,1632.0,510.0,103.0,598.0,1091.0,522.0,2172.0,2487.0,11642.0,2333.223,196.0,4552.1,0.0,2486.71665092,1220.0,4534.0,1491.448,113.0,3538.0,0.0,1262.52916097,1141.0,3538.0,454.079,63.0,977.0,0.0,1141.17082919,4440.0,634.193,3011.0,2856.0,89.048,237.212,176.171,2008,10307.0,-10527.0,5.108638902,C,C,C,0.553887271795,80367.7079122,0.218061854629,105.617
2008-07-05,3260.0,1632.0,661.0,150.0,625.0,950.0,483.0,1362.0,2877.0,11757.0,2315.156,229.0,4552.1,0.0,2877.22081799,530.0,4099.0,1484.073,108.0,3538.0,0.0,488.770827072,1161.0,3400.0,449.519,60.0,977.0,0.0,1160.99999613,4552.0,624.82,3021.0,2870.0,88.598,236.594,175.828,2008,10443.0,-7120.0,5.108638902,C,C,C,0.553887271795,79226.5433346,0.21151999899,106.578
2008-07-06,3594.0,1944.0,673.0,150.0,654.0,1107.0,445.0,1598.0,2872.0,11480.0,2297.752,166.0,4552.1,0.0,2871.48331856,894.0,2617.0,1480.48,89.0,3538.0,0.0,894.529163616,1391.0,3387.0,445.447,57.0,977.0,0.0,1391.03332988,4509.0,618.967,3022.0,2770.0,88.261,235.493,175.259,2008,10301.0,-9415.0,5.108638902,C,C,C,0.553887271795,78136.6994864,0.20517439902,108.248
2008-07-07,3662.0,1916.0,592.0,327.0,757.0,1107.0,311.0,1431.0,3391.0,11576.0,2281.187,166.0,4552.1,0.0,3390.4791526,592.0,5657.0,1470.332,94.0,3538.0,0.0,634.716658051,1218.0,3536.0,440.727,62.0,977.0,0.0,1218.33332933,4107.0,612.966,3051.0,2900.0,87.702,233.835,174.917,2008,10058.0,-9674.0,5.108638902,C,C,C,0.553887271795,77620.3436647,0.19901916705,110.248
2008-07-08,3918.0,1400.0,592.0,328.0,596.0,599.0,394.0,1250.0,3462.0,11543.0,2264.712,225.0,4552.1,0.0,3461.85415268,957.0,5432.0,1461.165,104.0,3538.0,0.0,914.304158884,1239.0,3343.0,436.407,74.0,977.0,0.0,1238.99999633,8657.0,609.259,3093.0,3221.0,87.478,232.745,174.69,2008,14971.0,-3625.0,5.108638902,C,C,C,0.553887271795,77201.1806341,0.193048592038,111.565
2008-07-09,4171.0,1803.0,573.0,121.0,551.0,260.0,368.0,1296.0,3721.0,11611.0,2248.509,279.0,4552.1,0.0,3720.98748624,1097.0,3357.0,1456.342,171.0,3538.0,0.04,1096.40416257,1199.0,3360.0,431.975,73.0,977.0,0.0,1198.53332957,3347.0,604.72,2251.0,3683.0,87.255,231.312,174.463,2008,9281.0,-8321.0,5.108638902,C,C,C,0.553887271795,77062.1090887,0.227257134277,113.225
2008-07-10,3996.0,1774.0,652.0,122.0,507.0,260.0,284.0,1232.0,3099.0,11625.0,2231.275,163.0,4552.1,0.0,3099.19165203,1230.0,6217.0,1446.142,114.0,3538.0,0.0,1188.49999134,1404.0,3536.0,427.632,58.0,977.0,0.0,1404.40416298,3275.0,599.105,2263.0,3656.0,86.921,230.783,173.67,2008,9194.0,-11580.0,5.108638902,C,C,C,0.553887271795,76308.1952863,0.220439420249,114.547
2008-07-11,3219.0,1570.0,596.0,82.0,518.0,383.0,333.0,930.0,3332.0,11617.0,2214.316,265.0,4552.1,0.0,3331.8374856,1071.0,8170.0,1431.393,85.0,3538.0,0.0,819.045820811,1150.0,3145.0,423.55,63.0,977.0,0.0,1149.9916632,3233.0,586.027,2158.0,3726.0,86.587,230.15,172.879,2008,9117.0,-11331.0,5.108638902,C,C,C,0.553887271795,75824.6230076,0.213826237641,115.971
2008-07-12,3421.0,1571.0,608.0,83.0,506.0,383.0,303.0,1184.0,2405.0,11448.0,2195.984,199.0,4552.1,0.0,2404.6166511,803.0,2429.0,1428.64,58.0,3538.0,0.0,1099.02916433,1287.0,3612.0,418.844,48.0,977.0,0.0,1287.39166267,2812.0,580.065,2575.0,3661.0,86.365,229.517,172.202,2008,9048.0,-9030.0,5.108638902,C,C,C,0.553887271795,74438.0085083,0.207411450512,117.281
2008-07-13,3476.0,1702.0,646.0,93.0,515.0,420.0,250.0,1185.0,3093.0,11916.0,2178.122,182.0,4552.1,0.0,3092.57498483,1327.0,5535.0,1420.234,72.0,3538.0,0.0,1368.97499286,1304.0,3467.0,414.455,50.0,977.0,0.0,1304.21249627,3762.0,572.481,2482.0,3690.0,86.143,228.361,171.416,2008,9934.0,-11438.0,5.108638902,C,C,C,0.553887271795,73808.6830677,0.201189106997,119.223
2008-07-14,3631.0,1171.0,431.0,103.0,584.0,945.0,397.0,1671.0,3261.0,11761.0,2160.903,181.0,4552.1,0.0,3260.75415205,417.0,5052.0,1410.788,86.0,3538.0,0.0,375.641658647,1396.0,3493.0,410.175,61.0,977.0,0.0,1396.16666303,3622.0,564.77,2406.0,3748.0,85.7,227.392,170.408,2008,9776.0,-13472.0,5.108638902,C,C,C,0.553887271795,73379.0030664,0.195153433787,121.2
2008-07-15,3006.0,1257.0,476.0,113.0,397.0,505.0,716.0,1531.0,2808.0,11698.0,2142.88,196.0,4552.1,0.0,2807.40415136,1591.0,3483.0,1406.823,107.0,3538.0,0.0,1590.9791633,1202.0,3382.0,405.706,73.0,977.0,0.0,1201.87916287,3598.0,558.564,2418.0,3782.0,85.478,226.373,169.739,2008,9798.0,-7749.0,5.108638902,C,C,C,0.553887271795,72517.4570644,0.189298830773,122.888
2008-07-16,3376.0,1258.0,525.0,123.0,461.0,976.0,534.0,1300.0,2619.0,11006.0,2125.857,195.0,4552.1,0.0,2618.57081888,378.0,4271.0,1399.0,93.0,3538.0,0.0,419.904160025,1441.0,3513.0,401.485,56.0,977.0,0.0,1440.91249642,4152.0,552.06,2681.0,3786.0,85.147,226.086,168.738,2008,10619.0,-9915.0,5.108638902,C,C,C,0.553887271795,71510.1550301,0.18361986585,124.176
2008-07-17,4229.0,1341.0,523.0,133.0,289.0,615.0,442.0,1125.0,3454.0,10984.0,2110.526,199.0,4552.1,0.0,3453.62082032,1348.0,6204.0,1389.078,105.0,3538.0,0.0,1306.65832491,1296.0,3593.0,396.814,58.0,977.0,0.0,1296.03749603,4960.0,544.857,2559.0,3772.0,84.817,226.061,168.073,2008,11291.0,-8722.0,5.108638902,C,C,C,0.553887271795,71388.2680989,0.178111269874,124.866
2008-07-18,3570.0,1342.0,570.0,121.8,400.0,615.0,357.0,1001.0,2959.0,11118.0,2094.034,156.0,4552.1,0.0,2959.28331933,493.0,6548.0,1376.927,112.0,3538.0,0.0,533.870823017,1251.0,3422.0,392.374,67.0,977.0,0.0,1250.49999623,4533.0,536.485,1957.0,3797.0,84.487,225.878,167.079,2008,10287.0,-8705.0,5.108638902,C,C,C,0.553887271795,70778.1380133,0.172767931778,126.043
2008-07-19,3870.0,1199.0,435.0,110.6,410.0,402.0,247.0,946.0,3061.0,10556.0,2078.86,155.0,4552.1,0.0,3060.77498712,904.0,4955.0,1368.651,122.0,3538.0,0.0,904.51665964,1321.0,3481.0,387.981,55.0,977.0,0.0,1321.1958296,4557.0,528.481,1642.0,3787.0,83.938,225.436,166.529,2008,9986.0,-9468.0,5.108638902,C,C,C,0.553887271795,70300.0060997,0.167584893825,127.035
2008-07-20,2851.0,1604.0,462.0,99.4,301.0,176.0,225.0,1049.0,2681.0,10946.0,2062.19,139.0,4552.1,0.0,2680.54165251,854.0,4584.0,1360.974,99.0,3538.0,0.0,812.512493482,1339.0,3545.0,383.484,61.0,977.0,0.0,1338.76249618,4555.0,520.839,2022.0,3803.0,83.609,225.072,165.432,2008,10380.0,-11003.0,5.108638902,C,C,C,0.553887271795,69465.5474472,0.16255734701,128.496
2008-07-21,3561.0,1605.0,572.0,88.2,234.0,569.0,187.0,867.0,3060.0,11453.0,2045.084,231.0,4552.1,0.0,3059.72498548,1687.0,4276.0,1355.738,91.0,3538.0,0.0,1727.18332889,927.0,3424.0,378.42,56.0,977.0,0.0,926.899995701,4298.0,513.081,2129.0,3804.0,83.5,224.838,164.122,2008,10231.0,-10868.0,5.108638902,C,C,C,0.553887271795,69051.9950604,0.1576806266,130.04
2008-07-22,4311.0,1479.0,523.0,77.0,436.0,205.0,217.0,775.0,3705.0,10040.0,2032.173,174.0,4552.1,0.0,3704.7041557,1071.0,3956.0,1349.793,72.0,3538.0,0.0,1030.72916162,1315.0,3163.0,374.657,49.0,977.0,0.0,1314.82083014,4553.0,504.032,1890.0,3780.0,83.172,224.423,162.928,2008,10223.0,-9140.0,5.108638902,C,C,C,0.553887271795,69304.099463,0.152950207802,131.649
2008-07-23,4112.0,1025.0,788.0,135.0,394.0,293.0,184.0,720.0,3029.0,9860.0,2018.281,173.0,4552.1,0.0,3029.11665487,861.0,3195.0,1344.987,88.0,3538.0,0.0,859.97499592,1396.0,2707.0,371.959,49.0,977.0,0.0,1395.75833104,3945.0,498.397,1826.0,3787.0,82.845,224.035,162.171,2008,9558.0,-9307.0,5.108638902,C,C,C,0.553887271795,68868.0111448,0.148361701568,132.794
2008-07-24,3302.0,1194.0,677.0,138.0,359.0,263.0,215.0,556.0,2800.0,10260.0,2003.244,121.0,4552.1,0.0,2799.84582057,1360.0,3911.0,1339.793,108.0,3538.0,0.0,1400.35832892,821.0,2606.0,368.301,59.0,977.0,0.0,820.758330228,3711.0,492.397,1430.0,3596.0,82.41,223.829,161.417,2008,8737.0,-8802.0,5.108638902,C,C,C,0.553887271795,68224.4564081,0.143910850521,133.754
2008-07-25,3723.0,1209.0,562.0,185.0,366.0,262.0,140.0,631.0,3174.0,10215.0,1988.969,156.0,4552.1,0.0,3174.02082121,890.0,5152.0,1331.034,114.0,3538.0,0.0,850.00415923,1231.0,2649.0,365.372,59.0,977.0,0.0,1231.29583085,3682.0,484.491,1436.0,3443.0,82.193,223.543,160.773,2008,8561.0,-8947.0,5.108638902,C,C,C,0.553887271795,67987.2544089,0.139593525005,134.684
2008-07-26,3993.0,1209.0,590.0,186.0,516.0,243.0,148.0,600.0,3199.0,9867.0,1975.445,150.0,4552.1,0.0,3198.64998852,1301.0,3340.0,1326.828,122.0,3538.0,0.0,1341.47499643,1330.0,2607.0,362.723,59.0,977.0,0.0,1330.46249775,3871.0,475.25,1402.0,3423.0,81.759,223.259,159.917,2008,8696.0,-8601.0,5.108638902,C,C,C,0.553887271795,67786.541677,0.135405719255,135.824
2008-07-27,3989.0,1210.0,434.0,187.0,312.0,214.0,163.0,710.0,3030.0,9578.0,1962.16,150.0,4552.1,0.0,3030.14582205,1630.0,2677.0,1324.451,112.0,3538.0,0.0,1590.59583132,1779.0,2658.0,360.85,65.0,977.0,0.0,1778.69583174,3641.0,464.325,1478.0,3470.0,81.543,223.079,159.384,2008,8589.0,-7969.0,5.108638902,C,C,C,0.553887271795,67427.3604152,0.131343547677,136.537
2008-07-28,3714.0,1292.0,552.0,188.0,298.0,214.0,103.0,580.0,3176.0,9725.0,1948.775,199.0,4552.1,0.0,3175.7291553,1671.0,2053.0,1323.501,97.0,3538.0,0.0,1671.04166586,184.0,2649.0,355.854,54.0,977.0,0.0,184.183329092,3603.0,456.287,1426.0,3588.0,81.219,223.183,158.006,2008,8617.0,-9053.0,5.108638902,C,C,C,0.553887271795,67231.7215497,0.127403241247,137.811
2008-07-29,3259.0,1293.0,430.0,189.0,332.0,156.0,115.0,636.0,2581.0,9695.0,1934.272,198.0,4552.1,0.0,2581.07082102,606.0,4578.0,1315.524,90.0,3538.0,0.0,646.262493227,1110.0,2791.0,352.415,53.0,977.0,0.0,1110.17083041,3345.0,446.95,1624.0,3694.0,80.896,223.027,156.953,2008,8663.0,-7586.0,5.108638902,C,C,C,0.553887271795,66451.2062933,0.12358114401,139.02
2008-07-30,3218.0,1044.0,516.0,190.0,405.0,131.0,154.0,441.0,2411.0,9538.0,1919.842,148.0,4552.1,0.0,2410.87498775,1343.0,5650.0,1306.796,94.0,3538.0,0.0,1343.63332592,1531.0,2557.0,350.267,57.0,977.0,0.0,1531.04999818,3466.0,439.026,1630.0,3701.0,80.465,222.588,156.534,2008,8797.0,-6886.0,5.108638902,C,C,C,0.553887271795,65539.5209663,0.119873709689,139.878
2008-07-31,3301.0,1560.0,411.0,228.0,646.0,131.0,122.0,450.0,2245.0,9168.0,1905.819,147.0,4552.1,0.0,2245.07082143,578.0,5756.0,1296.076,108.0,3538.0,0.0,459.333324232,1714.0,2610.0,348.372,59.0,977.0,0.0,1713.60416506,3282.0,431.82,1617.0,3701.0,79.929,222.408,155.178,2008,8600.0,-5877.0,5.108638902,C,C,C,0.553887271795,64507.6157395,0.116277498399,141.414
