,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf
2040-02-03,157.26978,208.3467,23.047188,39.188934,54.69324,53.891953,63.99231,56.736595,15.655092,81.49847,335.61053,112.52052
2040-02-04,164.6782,216.31491,23.625942,41.40506,58.626587,60.48397,72.601326,58.46782,19.588577,92.021034,349.98047,125.65764
2040-02-05,172.91396,246.94638,25.604898,42.056507,67.76157,62.983887,72.21429,61.50684,16.030893,93.32719,393.8352,127.12627
2040-02-06,187.09387,277.46677,28.291994,41.65669,69.906715,63.18602,73.35429,65.57284,13.076086,103.72785,451.43506,142.96597
2040-02-07,185.56308,278.63727,26.904213,38.437614,67.19665,65.065895,72.295074,65.15546,10.468758,105.437515,459.72437,142.54842
2040-02-08,178.59566,262.09827,24.254538,33.65766,60.37313,63.212875,70.16934,62.29511,8.977549,97.221565,429.56256,129.55174
2040-02-09,165.38611,245.85542,22.107681,30.618633,56.135933,58.43425,61.542168,60.46483,7.964177,85.85195,384.21533,119.05234
2040-02-10,151.2792,224.74002,20.909002,28.701782,53.586853,54.01306,55.519314,58.535164,7.2937927,79.10275,332.34937,111.07361
2040-02-11,145.93817,205.91476,19.355206,27.569302,51.28384,51.710114,51.639114,57.557705,6.7638865,75.50428,314.00433,106.2672
2040-02-12,146.51625,201.29276,18.158907,26.470959,48.75653,49.061844,47.87241,54.222103,6.3968306,69.7569,310.54224,115.10097
2040-02-13,258.29993,415.9654,17.682354,25.42036,47.437927,66.4787,48.61893,60.302704,6.442937,89.38167,720.23755,216.88712
2040-02-14,305.8507,472.66614,25.416508,28.76202,78.2819,109.508026,96.16135,77.28778,9.801199,140.39598,704.034,243.87582
2040-02-15,523.7045,741.018,35.08707,31.488197,86.0866,119.87916,110.16095,111.42001,14.651831,213.90358,765.37585,393.97925
2040-02-16,419.0932,569.15894,53.945427,42.553574,117.65882,125.17146,149.24489,111.75951,28.95094,202.5887,551.46045,321.5937
2040-02-17,235.55418,356.84216,32.878174,37.315655,71.66007,72.31954,86.7012,72.77955,20.13167,113.73283,427.1399,181.22293
2040-02-18,192.76779,298.64993,26.32048,33.072376,58.45603,61.506615,69.53203,62.38575,15.025196,96.38035,386.31134,151.03137
2040-02-19,345.46622,590.7439,24.244946,31.703392,57.64958,66.07667,71.61387,81.94911,12.705424,124.26666,677.3988,333.6896
2040-02-20,2045.8716,1949.567,33.245464,35.944298,148.89476,290.44876,290.94058,329.57645,13.42846,538.8284,1377.8438,1605.297
