,FOL_fnf,ORO_fnf,TRR_fnf,ISB_fnf,PNF_fnf,MRC_fnf,MIL_fnf,NML_fnf,TUL_fnf,DPN_fnf,SHA_fnf,YRS_fnf,FOL_pr,ORO_pr,SHA_pr,YRS_pr,FOL_tas,ORO_tas,SHA_tas,FOL_swe,ORO_swe,SHA_swe,YRS_swe,MED_swe,SDF_swe,STL_swe,SNM_swe,BKL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,RBP_swe,CAP_swe
2039-12-01,247.50914,226.51355,26.406452,43.687244,53.61198,56.326781999999994,59.41385,57.920030000000004,14.60479,76.73855999999999,401.15607,192.07238999999998,0.74728024,1.0409954,4.9944935,0.6398731,282.93945,284.8254,285.03162000000003,55.923182999999995,6.552158400000001,4.847622,31.00532,0.0,7.563212400000001,0.0,0.0,0.0,25.577045000000002,0.0,0.0,0.0,107.27532,173.21928,23.578083,181.38107,16.174095,16.174095,278.58304
2039-12-02,214.53452000000001,200.48949,24.725707999999997,41.231903,50.565490000000004,56.706764,60.995224,57.359318,13.249029,72.26704000000001,344.75928,162.13336,0.0003297387,0.008348616,0.13523024,0.00018960922999999998,284.64554,286.96652,284.55707,53.425793000000006,5.335464,4.1180954,29.147865000000003,0.0,0.0,0.0,0.0,0.0,16.041023000000003,0.0,0.0,0.0,101.05064,168.16493,13.587164999999999,174.25015,3.4191902,3.4191902,276.4445
2039-12-03,197.9782,184.0932,23.391939999999998,42.364216,52.2339,57.469246,64.962944,58.41349,11.798098,73.26294,306.58867999999995,156.62672,0.0,6.023206e-07,0.0,1.3507781e-05,288.14412999999996,289.1967,286.76944,50.724059999999994,4.1244510000000005,3.4109220000000002,26.467136,0.0,0.0,0.0,0.0,0.0,9.432421000000001,0.0,0.0,0.0,91.941505,163.1329,0.0,165.50793000000002,0.0,0.0,272.96204
2039-12-04,185.4337,164.91599,22.291323000000002,43.04272,57.554306000000004,55.174730000000004,70.382355,55.114227,9.508832,74.80898,279.51498,149.53493,0.0,0.0,0.0,0.0,288.26596,290.2813,289.96837999999997,48.396004,3.378622,2.8582007999999997,24.367756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33135,158.78011999999998,0.0,157.8685,0.0,0.0,270.22736000000003
2039-12-05,178.01962,153.20085,20.809553,38.570809999999994,57.22866,55.24534,62.343123999999996,51.610620000000004,8.228838,66.61607,262.7275,137.24355,0.0,0.0,0.0,0.0,287.0309,289.52572999999995,289.1044,46.338122999999996,2.9318604,2.4624484,22.600595000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.16489,154.65294,0.0,152.05886999999998,0.0,0.0,267.9935
2039-12-06,163.99004,146.34554,19.525045000000002,34.106640000000006,52.408443,49.178177000000005,55.484665,49.176643,7.390789,61.930702000000004,252.49884,127.455505,0.0,0.00070893136,0.17431426,0.0,286.9061,289.41443,287.5285,44.38732,2.5370388,2.090951,21.2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.917534,149.99062,0.0,145.89975,0.0,0.0,264.43796000000003
2039-12-07,160.67241,141.12297,19.147766,31.304283,53.432953000000005,47.79384,54.38856,50.52244,6.8183565,63.557373,245.9265,124.26697,0.0041302935999999995,0.070804544,0.009219218000000001,0.09020145,288.53354,288.13544,286.6329,42.823017,2.1049392000000005,1.8481197,20.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.109802,145.85023,0.0,140.18831,0.0,0.0,262.3528
2039-12-08,165.07715,138.9861,19.725548,30.315933,59.804145999999996,50.159797999999995,62.524322999999995,55.63081999999999,6.3451824,69.75441,242.49067999999997,131.31243999999998,0.0015817038000000001,0.0018806959,0.0016437229000000001,0.0015603988,287.94385,289.20132,288.51657,40.043144,1.6118233999999998,1.5293424999999998,18.083813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.18996,140.30852,0.0,129.51447,0.0,0.0,256.28052
2039-12-09,167.26726000000002,136.08757,20.393448,30.088767999999998,60.822777,50.53441,60.128517,58.2281,5.946878400000001,69.81966,236.1751,140.56206,0.011023545,0.046515916,0.08605199,0.07159724,287.97292999999996,289.526,290.39526,37.048415999999996,0.88840383,1.2053201999999998,15.024702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.931072,130.33986000000002,0.0,119.74816000000001,0.0,0.0,249.84894
2039-12-10,174.95731999999998,141.30048,19.565697,29.166790000000002,54.50401,47.118282,53.818176,53.563114,5.6886454,62.258102,251.37286,150.87543,2.4613304,2.6274889999999997,2.5513356,3.4426284,278.63165,282.29117,284.1879,33.911133,0.44211775,1.0732126,12.237885,0.0021218858,0.0,0.0,0.0014765243,0.0,0.0,0.0,0.0,0.0,16.149701999999998,120.83008600000001,0.0,109.60116599999999,0.0,0.0,243.83587999999997
2039-12-11,148.55104,132.09798,18.934393,27.687015999999996,51.091404,44.936787,48.263923999999996,49.703228,5.5481167000000005,57.401047,232.96697999999998,123.32611000000001,0.0,0.0,0.0,0.0,284.2539,284.58655,284.6455,33.31126,0.37234659999999997,1.0704681999999999,11.471042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.623066,119.65099,0.0,107.48896,0.0,0.0,242.73422000000002
2039-12-12,143.51022,124.9976,18.502518,26.720387,48.346046,45.0773,47.191615999999996,48.932457,5.345991000000001,57.62801999999999,223.03984,115.893616,0.006745129,0.05252843,0.020824075,0.0017059826000000002,282.73193,285.91208,285.9027,31.796090000000003,0.25468040000000003,1.0462459000000002,10.442069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8108015,117.7772,0.0,99.98693,0.0,0.0,240.24745
2039-12-13,147.54292,159.71642,17.177551,25.778354999999998,44.39625,43.150154,43.976852,44.734573,5.177012400000001,54.1124,297.90057,135.30467,5.673386,8.544096000000001,8.254371,11.1533985,280.17023,283.36102,284.18372,30.846514000000003,0.18369028,1.0269415000000002,9.952121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.81219499999999,0.0,96.68160999999999,0.0,0.0,238.75096000000002
2039-12-14,171.73781,302.75018,16.603338,25.229115,42.036762,42.726486,41.851227,43.972609999999996,5.194739299999999,53.436040000000006,435.88287,202.86342,11.6314945,20.432825,17.740667000000002,22.496658,279.79492,282.89355,283.81915,32.1158,1.0786428,1.7037457999999999,11.523033999999999,5.529985,3.183222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.374374000000001,121.44292,0.0,98.463196,0.0,0.0,240.85136
2039-12-15,2980.1907,2571.4766,28.9174,26.498721999999997,92.33204,199.79495,149.74071999999998,309.6006,6.6243476999999995,433.14963,1576.9615,2655.808,126.28048999999999,84.61058,44.879055,142.53886,281.8529,284.42562999999996,285.74146,36.387177,2.950495,3.6975396000000003,15.709963,8.464786,2.7039272999999997,0.0,0.0,0.0,8.535941000000001,0.0,0.0,0.0,27.693224,138.7551,0.0,106.7663,0.0,0.0,259.24554
2039-12-16,664.53937,635.9221,35.81929,28.202484000000002,119.83927,143.34505,174.01478999999998,149.11313,9.0618,248.53311000000002,627.2202,485.83435,1.8681685000000001,0.081474304,0.14783105,0.7319386,276.15692,279.23822,279.34177,43.236713,3.8045437000000004,6.4985610000000005,18.78296,17.524097,8.5055275,0.0,5.712887,0.006726255600000001,20.272797,0.0,0.0,0.0019625449,28.159176000000002,186.03249,0.0032378708,124.27711000000001,0.0032469777,0.0032469777,333.2459
2039-12-17,395.22067000000004,399.58297999999996,25.781895000000002,26.866041,73.74083,72.82359,88.45845,78.98659,8.475919000000001,116.19588999999999,455.01507999999995,304.33017,7.244166000000001,5.2430325,6.704851,4.396523999999999,278.01743,282.13144,283.25217000000004,45.78283,5.683049700000001,7.090749300000001,21.580975,18.642166,11.2235775,0.0,8.158434,8.584947,22.613194,0.0,0.0,0.0,33.645286999999996,191.4785,7.7853985,131.73572,4.408711,4.408711,340.08398
2039-12-18,353.58353,388.26956,21.889263,26.220781,59.09055,61.684532,68.87561,65.17721999999999,7.775028999999999,93.61568,427.2032,287.78564,1.2001581000000001,2.4344923,2.9060607000000003,3.5371407999999995,279.54532,283.6006,283.82886,48.480175,7.9183639999999995,10.05059,23.157663,26.358833,14.753323000000002,0.0,19.971085000000002,12.0618305,31.310883,0.0,0.0,0.0,39.831516,200.11891,7.1472178,138.96511999999998,8.874303999999999,8.874303999999999,344.6049
2039-12-19,869.732,964.6984,19.994514000000002,25.634756,52.265408,74.30333,62.56320600000001,109.36691,7.758414299999999,139.57205,879.75525,768.043,36.994827,26.749146999999997,19.623762,38.67202,276.50412,281.69513,283.15732,48.415802,6.164251999999999,9.449767,21.742664,25.67291,9.250057,0.0,10.147369,5.8031197,27.444563,0.0,0.0,0.0,36.70755,200.5741,1.2108866000000003,140.2964,9.119760000000001,9.119760000000001,344.80914
2039-12-20,391.71976,426.14437999999996,19.285774,25.27629,48.921673,64.26064000000001,60.349909999999994,77.290115,8.617919,107.99153000000001,462.90887000000004,306.61395,0.28655374,0.6237807,0.95885146,0.122558594,277.5404,279.59262,279.47876,58.433075,8.806099,13.602884,27.483497999999997,35.756397,11.5344925,0.0,29.508793,0.32369298,32.1324,0.0,0.0,0.0,56.238514,237.35468999999998,0.08699166,174.29538,15.938694,15.938694,375.8557
2039-12-21,310.98044,335.9926,18.458387,25.27589,45.345535,55.37645,54.416509999999995,62.865097,8.09798,86.20673000000001,405.2265,244.31522999999999,0.29490959999999994,0.12908113,0.46829113,0.17028058,279.84808,284.2553,283.7591,59.077065000000005,9.348198,14.263897,27.89469,35.66646,10.235874,0.0,31.722015000000003,0.0,34.481654999999996,0.0,0.0,0.0,57.914455000000004,238.94655,1.1790696000000003,176.65378,18.039704999999998,18.039704999999998,377.71878
2039-12-22,461.33502000000004,442.91144,17.74244,24.60369,42.711459999999995,58.44029200000001,49.980785,82.468056,7.574281699999999,107.05259,549.73724,362.6414,16.484976,10.132964999999999,9.336747,15.092910999999999,281.16855,284.6494,285.18436,58.58305,8.521409,13.195606,27.266116999999998,32.878357,7.426623299999999,0.0,28.150232,0.0,34.082737,0.0,0.0,0.0,55.675509999999996,239.13827999999998,0.0,176.53786000000002,11.525226,11.525226,377.89783
2039-12-23,358.8471,361.47385,18.64636,24.182838,43.149868,60.809868,48.76943,79.13821,8.739493,104.969246,438.59912,273.0621,0.03878635,0.0028523896,0.1387289,0.0026625337,277.8634,280.55536,279.5581,60.504627,7.423516800000001,12.741893,25.729986,31.899479,2.3025887000000003,0.0,19.059177,0.0,33.848103,0.0,0.0,0.0,48.257137,242.38047999999998,0.0,186.86928,3.5159477999999997,3.5159477999999997,395.78643999999997
2039-12-24,264.485,282.04977,18.453089000000002,24.026241,42.142803,52.018303,46.441257,61.850506,8.573922,81.63325999999999,368.3296,202.35576,0.00026870356,0.0019396732000000001,0.0021473179,0.0,281.32343,282.30672999999996,280.37823,60.49276,7.440129300000001,12.835455,25.69729,32.540657,1.0029693000000002,0.0,19.469826,0.0,34.90408,0.0,0.0,0.0,48.56688,241.6246,0.0,187.56882,0.0,0.0,396.57794
2039-12-25,228.8654,249.7082,17.460373,23.849052,39.904472,48.3917,43.871704,57.748116,7.8123190000000005,75.36563000000001,343.55615,174.39195,0.0003126191,0.0,0.0,0.0,283.49335,280.725,280.36633,60.11877,7.2974515,12.486279,25.541716,32.46666,0.0,0.0,16.521679000000002,0.0,35.27308,0.0,0.0,0.0,48.434303,241.13303,0.0,186.33844,0.0,0.0,396.52206
2039-12-26,215.09131000000002,236.72173999999998,16.7927,24.236324,38.22553,46.583504,42.260815,55.256165,7.167081,71.945206,334.85925,159.99211,0.0,0.0,0.00020462146,0.0,285.07306,280.89536,281.3032,59.507282,6.572094,11.534042,24.941147,29.546728,0.0,0.0,10.5838175,0.0,33.42398,0.0,0.0,0.0,47.448370000000004,240.66109,0.0,185.14125,0.0,0.0,396.29797
2039-12-27,204.67455,222.18252999999999,16.365837,24.357502,37.124115,45.766113,41.630024,54.284819999999996,6.6837606,67.85316,328.71704,153.39323000000002,0.0,0.0,1.3612156999999999e-05,0.0,281.95105,283.25647000000004,283.74762000000004,58.503840000000004,5.83471,10.491227,24.006851,27.811730999999998,0.0,0.0,1.8945743999999998,0.0,29.802446000000003,0.0,0.0,0.0,41.712105,240.08722000000003,0.0,181.0257,0.0,0.0,396.1946
2039-12-28,188.50522,205.62053,16.01527,23.86726,36.354465000000005,44.426285,40.64027,51.581676,6.285873400000001,63.639763,312.44562,140.8092,0.0,0.0008705540699999999,0.3951133,0.0,279.98508,282.39175,282.04285,58.0889,5.5586023,10.063292500000001,23.645945,25.909760000000002,0.0,0.0,0.0,0.0,26.36774,0.0,0.0,0.0,40.011390000000006,239.50242999999998,0.0,179.80844,0.0,0.0,395.86533
2039-12-29,176.36713,194.50313,15.758659,23.69916,35.675976,43.214363,39.43918,50.155468,6.017394,60.26189399999999,300.49075,133.50217,0.0,0.0,0.00010615287,0.0,280.6176,281.5568,280.92783,57.648937,5.357566,9.824113,23.258736,24.180367999999998,0.0,0.0,0.0,0.0,24.718925,0.0,0.0,0.0,38.35454,239.40037999999998,0.0,178.04602,0.0,0.0,395.37703999999997
2039-12-30,166.09138000000002,184.66253999999998,15.490392000000002,23.807878,35.025517,42.21694,38.440216,49.039234,5.7341432999999995,57.532677,290.14697,126.186844,0.13353078,0.1380014,0.13851468,0.048374362000000004,280.79907000000003,282.47797,282.3017,57.306281999999996,5.127783999999999,9.610936,22.840267,19.716528,0.0,0.0,0.0,0.0,22.009151,0.0,0.0,0.0,36.41004,239.15839,0.0,176.42752,0.0,0.0,395.01526
2039-12-31,159.8469,181.37245,15.153654999999999,23.873672,34.843090000000004,42.010273,38.13925,49.065765,5.5012264,56.30364,322.39874,123.54933,0.2042173,0.74109256,3.3111036,0.036065772,282.29965,284.51453,283.41602,56.977737,4.7424599999999995,9.378582000000002,22.345295,15.8452,0.0,0.0,0.0,0.0,16.950373000000003,0.0,0.0,0.0,31.2423,238.79085,0.0,173.04015,0.0,0.0,394.92172
2040-01-01,159.58562,176.79593,15.052769,24.055363,35.068020000000004,44.246765,39.73493,52.083813,5.360812999999999,58.19154399999999,311.4224,126.04195,0.0069118593999999995,0.0010258524,0.015613143999999999,0.0015869141,283.30386,284.8802,284.3998,55.786896,4.274305,8.846807499999999,21.212648,11.57492,0.0,0.0,0.0,0.0,13.199929999999998,0.0,0.0,0.0,22.548475,238.58955,0.0,167.39105,0.0,0.0,394.69745
2040-01-02,164.80702,173.24646,15.152904000000001,24.43035,36.187020000000004,47.203354,42.439537,53.144107999999996,5.183181299999999,61.609104,354.2802,129.05307,0.0016725122,0.34729487,5.6771145,0.082993805,284.89977999999996,287.61777,287.8309,53.486267000000005,3.7246134,7.9617567,19.544054,2.7965020000000003,0.0,0.0,0.0,0.0,4.722336299999999,0.0,0.0,0.0,11.239182000000001,232.8261,0.0,158.6189,0.0,0.0,389.4826
2040-01-03,155.59694,168.16928000000001,15.109144,24.616188,36.820941999999995,46.210175,42.928833000000004,50.827835,4.961021400000001,61.673576000000004,422.4201,120.21086000000001,0.0,0.00032645777999999997,2.163398,0.0,284.50357,286.9685,286.46997000000005,51.79956,2.9642939999999998,6.4716225,18.23479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.95006,0.0,151.08005,0.0,0.0,385.66766
2040-01-04,145.2662,160.18169,14.795921,23.571173,35.816082,43.66219,40.705996999999996,48.139309999999995,4.7178264,57.514472999999995,341.94897000000003,111.31348999999999,0.0005582483999999999,0.00044411107000000006,0.019423889,0.0010075803,286.15372,287.911,287.5049,51.114554999999996,2.7028854,5.670072,17.774065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.47856000000002,0.0,148.00502,0.0,0.0,384.89206
2040-01-05,155.9567,169.6268,16.863870000000002,25.009357,38.533215000000006,45.394196,42.345397999999996,51.32761,5.166696,61.915443,309.70453,123.29933,4.9462585,7.470683999999999,0.23240635,9.033002,284.19806,285.8746,286.06537000000003,49.474392,2.2636242,5.0261345,16.81265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.18735,0.0,141.91438,0.0,0.0,382.17657
2040-01-06,213.66304,243.89725,18.625732,26.176482999999998,48.16668,55.435455000000005,50.88732,58.112637,6.317233,79.835205,351.88574,154.40376,5.5730276,9.264472,7.857925999999999,6.0381904,281.61435,283.51746,283.16614,49.718243,2.608628,4.718967,17.514513,0.0,0.0,0.0,0.0,0.0,0.0012262517,0.0,0.0,0.0,0.0,226.98215,0.0,143.50281999999999,0.0,0.0,382.77547999999996
2040-01-07,168.91478,237.09651000000002,17.741016000000002,26.19932,43.753178000000005,48.418106,47.279373,52.166073,6.394305,69.25413,363.8443,140.28403,2.4512708,1.468711,3.4680737999999995,2.14585,277.97857999999997,280.657,281.1067,50.093758,3.9511212999999996,5.4761095,18.442068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862858999999999,231.0997,0.0,145.1849,0.0,0.0,382.85025
2040-01-08,222.89276,396.72283999999996,17.20681,26.053967,41.733868,48.671721999999995,45.706866999999995,51.704117,6.344514,70.58341999999999,543.01526,277.55215,20.897068,25.711243,17.544558,39.200787,278.73944,281.25394,281.6968,50.77735,5.5225377,6.843895,19.354792,1.927085,1.9063076,0.0023955558,11.952881,0.40768730000000003,6.6577934999999995,0.0,0.002165713,0.0013055211,10.961802,232.28162000000003,0.0027662284999999997,146.20502,0.0017772692999999998,0.0017772692999999998,384.4107
2040-01-09,1521.2954,987.4277,17.742102,25.645996,48.20277,84.92378000000001,58.988136,161.52344,6.410032299999999,208.50666999999999,1251.8859,978.7914,83.47723,37.421440000000004,34.165318,69.545296,281.45563,283.73175,284.6031,59.61010699999999,13.381435999999999,10.251192,30.408891999999998,5.6236714999999995,13.260110999999998,0.0,26.663208,27.222282,29.772009000000004,0.0,0.0,0.0,43.443542,251.85943999999998,20.732513,165.61655,19.836548,19.836548,397.32788
2040-01-10,1304.2863,1312.4232,36.332508000000004,30.381401,124.88343,230.29072999999997,174.59624,314.27155,20.745548,485.34283,1265.2385,879.4723,40.159687,28.045885,15.649273999999998,32.081963,278.06955,282.93207,284.10535,65.705864,9.906827999999999,9.60206,29.700144,7.6076317,11.92757,0.0,9.176599000000001,10.481146,22.176154999999998,0.0,0.0,0.0,50.03942,278.57166,9.770268,189.06332,9.317428,9.317428,462.66064000000006
2040-01-11,497.30199999999996,526.48175,30.931139,32.01088,85.918816,99.56751,102.2124,119.9811,20.894361,176.56497,583.4559,361.8919,0.115527645,0.09106646,0.7233383000000001,0.13254334,276.8219,279.9927,280.90366,74.59379,13.861509,13.85917,33.300674,22.336807,23.760448,0.0,35.169309999999996,15.922070999999999,34.908714,0.0,0.0,0.0,62.715934999999995,304.0458,4.8760004,228.17562999999998,19.712023000000002,19.712023000000002,502.20352
2040-01-12,858.8952,734.8807400000001,35.165565,31.2682,89.40888000000001,105.14445500000001,111.73053,146.12063999999998,21.992698999999998,210.79027000000002,715.94934,536.3517,32.505790000000005,28.929691,18.77544,32.506159999999994,275.89883,279.67694,280.94482,76.38019,15.216344,15.571241,35.120020000000004,25.9977,43.76935,4.848361,36.470192,22.042784,38.454227,0.0,0.0013175567000000001,0.0,65.20758000000001,303.79407000000003,13.404485999999999,230.20737000000003,25.991196,25.991196,501.99948
2040-01-13,410.4606,428.01955999999996,29.266396000000004,32.14096,70.666565,73.253624,84.27624499999999,96.38274399999999,19.513192999999998,132.71877,497.48987,288.8109,0.011503639,0.06598121,0.09569105,0.06364916,274.56845,278.2693,278.4241,89.71911999999999,30.536907,25.812325,50.069109999999995,48.011115999999994,70.64891999999999,18.501225,62.838432,47.948135,69.36542,0.0,7.028238000000001,12.169205,100.41077,348.465,34.432907,258.73975,48.619556,48.619556,532.3772
2040-01-14,331.62637,351.47812000000005,23.643176999999998,29.681434999999997,56.3705,61.35569,65.06896,80.60417,14.291453,107.97775,431.9754,237.1122,0.09281139999999999,0.33472303,0.15765315,0.28916755,277.9552,279.66516,279.8181,89.71037,30.716641999999997,26.009254000000002,50.26032,48.176296,71.19175,20.777317,63.057888,49.503426,70.202965,0.0,7.3088183,12.898634,100.35759,348.88196,35.09816,258.9388,49.18933,49.18933,532.53204
2040-01-15,283.16315,306.22348,21.246319,28.511916999999997,49.964523,56.38365,58.216377,73.47829399999999,12.338761,96.19214000000001,401.63464,207.17038,0.29767552,0.26097238,1.4864732,0.08589147,276.34842000000003,278.18674,278.56885,89.58301999999999,30.643457,25.90748,50.030037,48.538498,71.14907,21.190535999999998,62.140266000000004,49.646214,70.86471,0.0,7.2039347000000005,12.844727,100.1945,349.44434,35.028473,258.69543,49.057186,49.057186,532.5083
2040-01-16,252.95105,277.5379,20.395124,27.563763,47.0441,54.398293,52.337540000000004,68.30521999999999,12.423064,89.05009,382.0125,179.6751,0.0077801216,0.010543823,0.040315367000000005,0.014902583999999998,277.7558,278.60904,277.0927,89.537766,30.69368,26.504095,49.84095,50.058357,72.97114,21.574966,64.09966999999999,49.847733000000005,71.373924,0.0,7.0577,12.921925,100.0366,349.4695,35.2426,258.28775,49.82461,49.82461,532.4979
2040-01-17,236.05435,259.13126,19.761581,27.624249,46.828568,52.373337,51.4284,67.05985,11.10401,86.63167,369.8977,167.64702,0.0,0.0,0.017159002,0.0,280.50726000000003,281.5587,281.11444,88.9463,30.415932,26.276196000000002,49.352573,50.17196,73.469406,18.755203,64.923546,49.888554,71.47958,0.0,4.703458,12.19385,99.811584,349.41333,34.6837,257.66200000000003,48.393757,48.393757,532.38983
2040-01-18,222.43302999999997,257.4524,19.830906,26.975070000000002,45.612384999999996,51.77636,51.30454,64.88241,10.843950999999999,86.45965600000001,361.536,158.38223,0.0,0.00034974748,7.486686e-05,0.0,280.44568,282.57126,282.20392000000004,88.06588,29.403751,25.81384,48.308384000000004,50.1571,73.45038000000001,13.621628,64.10065,46.446529999999996,71.15166500000001,0.0,0.0,10.147378999999999,99.03169,349.32122999999996,31.0836,257.49756,44.875813,44.875813,532.28613
2040-01-19,206.38988,249.79823,20.261967000000002,27.126471999999996,44.02237,51.40058,50.695312,61.53469499999999,9.458953999999999,81.06348,363.2254,147.94058,0.0,0.0,0.0,0.0,281.21857,283.2969,283.41434,87.35444,28.236003999999998,24.860186,47.362076,50.090004,73.37949,10.197767,62.233727,44.039547,70.55570999999999,0.0,0.0,6.0096107000000005,98.90384,349.17477,26.893364000000002,257.27985,41.710747,41.710747,532.17834
2040-01-20,195.03278999999998,245.5915,19.603016,26.534344,42.854040000000005,50.773559999999996,47.865635,59.002674,8.553109,78.21590400000001,368.00293,141.47546,0.0,0.0,0.0,0.0,281.25476000000003,283.6493,283.95374,86.682335,26.598902000000002,23.217054,46.306995,49.832634000000006,73.08136,3.5932555,59.208725,40.46898,70.37366999999999,0.0,0.0,0.0,97.982056,349.0511,21.549816,256.58655,37.717724,37.717724,532.04126
2040-01-21,184.5331,241.13902000000002,19.291822,25.76889,42.694725,49.744926,46.093987,57.547134,7.727690700000001,74.9658,358.36816,135.1601,0.0070919874,0.0075771933999999996,0.07914218,0.010237897,281.9569,285.53094,284.9601,86.022064,25.28934,21.993265,45.46048,49.459790000000005,72.63826999999999,0.0,55.931709999999995,36.463535,70.23079,0.0,0.0,0.0,97.14894,348.89874,16.181679000000003,256.16193,33.815014,33.815014,531.90674
2040-01-22,178.44196000000002,249.11713999999998,18.6285,25.01374,43.3418,48.963234,46.293440000000004,57.892295999999995,7.1651316,72.449776,365.79236000000003,133.34505,0.06281336400000001,0.09591735,1.6473701,0.061982702,281.45706,284.2128,284.56143,84.97936999999999,22.324984,20.501146,43.799267,44.37362,66.89591,0.0,49.62876,28.047026000000002,65.8659,0.0,0.0,0.0,94.23532,348.49973,10.026779,254.60082999999997,26.469757,26.469757,531.5575
2040-01-23,170.78366,272.6281,17.717487,24.530922,43.902325,47.909233,45.07649,56.59725600000001,6.787464,70.13490999999999,660.2513,133.82265,0.10336899,5.575922,19.136329999999997,0.6321081000000001,279.96112,283.6963,285.12183,84.12440500000001,20.460093,19.391182,42.432407,38.134037,59.31654399999999,0.0,44.25092,24.452932,63.441223,0.0,0.0,0.0,90.88184,349.09586,2.6709389999999997,252.76244,19.623102,19.623102,531.3159
