datetime,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,DeltaOut,HRO_pump,TRP_pump,DeltaIn,SAC_in,SAC_gains,Delta_gains,FMD_storage,UNV_storage,HHL_storage,THA_out,WY,SR_WYI,SR_WYT,SR_WYT_rolling,SJR_WYT,8RI,SHA_fci,ORO_fci,FOL_fci,ORO_snowpack,SHA_snowpack,FOL_snowpack,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,netgains,WYT
2007-02-13,16266,9691.0,6003.0,5468.0,1067.0,1357.0,631,901.0,11434.0,4463.0,3513.559,0,3933.1,0.08,11433.60835,8318.0,2542.0,2951.689,40.0,2961.1,0.0,8247.320843,4781.0,1807.0,529.468,8,591.1,0.01,4781.516672,47792.0,2482.0,4483.0,54757.0,42002,33190.0,45945.0,71.945,177.316,87.26,2500,2007,6.16653817649,D,D,C,2.09461090556,160556.133845,5.73327490414,200.0,61.96,46.62,56.78,0,1947.5,1164.9,777.65,5.2032,9.5338,47077.0,BN
2007-02-14,13241,8626.0,4067.0,4174.0,862.0,1238.0,467,730.0,9365.0,4221.0,3523.645,59,3943.8,0.0,9365.025009,7400.0,2811.0,2961.006,32.0,2972.4,0.0,7540.320841,3689.0,1606.0,533.583,8,593.7,0.01,3688.645837,46612.0,2368.0,4411.0,53391.0,40127,31489.0,44753.0,72.325,177.867,87.71,2500,2007,6.16653817649,D,D,C,2.09461090556,161893.352161,5.56127665702,200.0,61.96,46.66,56.81,0,1949.0,1164.9,777.65,5.2032,9.5338,46113.0,BN
2007-02-15,12535,6997.0,3420.0,3805.0,1095.0,1196.0,423,788.0,8850.0,3848.0,3533.478,45,3955.6,0.0,8850.470842,6309.0,2362.0,2968.531,12.0,2982.9,0.0,6167.854173,3316.0,1935.0,536.3,11,596.0,0.0,3315.820836,42978.0,2333.0,4331.0,49642.0,35742,27597.0,41497.0,72.707,178.198,88.158,2500,2007,6.16653817649,D,D,C,2.09461090556,162649.155395,5.39443835731,200.0,61.96,46.66,56.81,0,1948.3,1164.9,777.65,5.2032,9.5338,41520.0,BN
2007-02-16,12059,5952.0,3197.0,3447.0,1088.0,1315.0,501,686.0,8907.0,4000.0,3543.107,52,3967.2,0.0,8906.620842,5026.0,2383.0,2973.974,40.0,2993.0,0.0,5167.179171,3046.0,1977.0,538.376,22,598.4,0.0,3045.650002,32646.0,2581.0,4412.0,39639.0,31553,23193.0,31279.0,72.81,178.839,88.459,2500,2007,6.16653817649,D,D,C,2.09461090556,163423.318468,5.23260520659,200.0,61.96,46.66,56.81,0,1947.1,1164.9,777.65,5.2032,9.5338,33024.0,BN
2007-02-17,11249,5741.0,3063.0,2984.0,766.0,1292.0,449,911.0,8643.0,4367.0,3551.469,60,3979.4,0.0,8642.841674,4801.0,1332.0,2980.962,16.0,3003.4,0.0,4871.116673,2652.0,1954.0,539.705,28,600.8,0.0,2652.037501,27876.0,2333.0,4418.0,34627.0,31553,23900.0,26974.0,73.117,179.615,88.61,2500,2007,6.16653817649,D,D,C,2.09461090556,163894.994218,5.07562705039,200.0,61.96,46.66,56.81,0,1944.6,1164.9,777.65,5.2032,9.5338,26300.0,BN
2007-02-18,11100,5077.0,2766.0,2935.0,710.0,1484.0,420,843.0,8235.0,3911.0,3559.837,105,3992.4,0.0,8234.866674,4544.0,367.0,2988.943,12.0,3013.4,0.0,4402.754173,2499.0,1971.0,540.702,25,603.2,0.0,2498.654168,24260.0,2404.0,4399.0,31063.0,25688,19439.0,24814.0,73.425,180.438,88.685,2500,2007,6.16653817649,D,D,C,2.09461090556,163935.111181,4.92335823888,200.0,61.96,46.66,56.81,0,1938.3,1164.9,777.65,5.2032,9.5338,22284.0,BN
2007-02-19,9111,4844.0,2591.0,2612.0,663.0,1123.0,451,735.0,6825.0,4274.0,3564.675,112,4008.3,0.0,6825.158337,3938.0,1491.0,2993.852,44.0,3023.2,0.0,4009.954171,2353.0,1873.0,541.615,20,605.6,0.0,2353.304167,18496.0,2440.0,4354.0,25290.0,23717,16079.0,17652.0,73.631,181.039,88.987,2500,2007,6.16653817649,D,D,C,2.09461090556,162563.513959,4.77565749171,200.0,61.96,46.66,56.81,0,1929.3,1164.9,777.65,5.2032,9.5338,16715.0,BN
2007-02-20,9712,4839.0,2256.0,2324.0,741.0,972.0,400,729.0,7828.0,4823.0,3570.532,52,4022.4,0.0,7827.904172,4228.0,2549.0,2996.939,52.0,3032.6,0.0,4157.362503,2416.0,2050.0,542.28,31,608.0,0.0,2416.270834,19303.0,2432.0,4402.0,26137.0,21905,12483.0,16715.0,73.837,181.822,88.911,2500,2007,6.16653817649,D,D,C,2.09461090556,162263.242433,4.63238776696,200.0,61.96,46.73,56.81,0,1925.3,1164.9,777.65,5.2032,9.5338,19084.0,BN
2007-02-21,16583,4788.0,2391.0,1995.0,542.0,448.0,385,664.0,13818.0,4555.0,3588.89,8,4023.4,0.87,13818.49168,3862.0,1740.0,3001.435,68.0,3036.8,0.0,4074.733337,2194.0,1923.0,542.778,20,610.3,0.0,2194.075,17383.0,2429.0,4421.0,24233.0,20608,12390.0,16015.0,73.94,182.922,88.911,2500,2007,6.16653817649,D,D,C,2.09461090556,167968.571992,4.49341613395,200.0,62.27,50.4,56.82,0,1919.6,1164.9,777.65,5.2032,9.5338,17816.0,BN
2007-02-22,30272,7806.0,2905.0,3305.0,1504.0,1714.0,643,1118.0,25584.0,2533.0,3634.567,23,3999.0,1.94,25584.82087,5600.0,2164.0,3007.906,32.0,3045.8,1.2,5458.462505,2689.0,1918.0,544.273,17,612.7,0.0,2688.729168,13382.0,3421.0,4372.0,21175.0,19488,12873.0,14560.0,74.043,183.801,89.062,2500,2007,6.16653817649,D,D,C,2.09461090556,185154.964262,5.55861364993,200.0,65.03,52.99,59.13,0,1913.4,1164.9,777.65,5.2032,9.5338,13394.0,BN
2007-02-23,21534,4878.0,2435.0,2641.0,901.0,1063.0,518,675.0,16145.0,2650.0,3661.184,76,3996.2,0.55,16145.40419,4594.0,2322.0,3012.272,0.0,3047.1,0.04,4523.19167,2460.0,1948.0,545.276,6,615.1,0.6,2459.679168,16640.0,3652.0,4340.0,24632.0,19692,12772.0,17712.0,74.043,184.275,89.062,2500,2007,6.16653817649,D,D,C,2.09461090556,192042.620239,5.43185524043,200.0,66.09,53.54,61.18,0,1909.4,1164.9,777.65,5.2032,9.5338,16254.0,BN
2007-02-24,18731,5997.0,2509.0,2660.0,641.0,1347.0,472,637.0,14879.0,4236.0,3682.22,38,3996.4,0.0,14879.65002,5682.0,2016.0,3019.606,40.0,3005.8,0.68,5753.55834,2316.0,2088.0,545.695,17,617.5,0.0,2316.245834,17049.0,2428.0,4345.0,23822.0,21120,12780.0,15482.0,74.146,184.818,89.213,3667,2007,6.16653817649,D,D,C,2.09461090556,197320.139247,5.94889958322,200.0,68.29,54.05,62.19,0,1905.4,1164.9,777.65,5.2032,9.5338,15860.0,BN
2007-02-25,27325,10838.0,4910.0,5900.0,2047.0,2898.0,884,1005.0,18738.0,3649.0,3711.951,100,4208.4,1.64,18738.37919,8247.0,3545.0,3028.791,0.0,2975.8,0.08,8175.770841,5102.0,2001.0,551.813,17,613.0,0.13,5102.491672,18266.0,2169.0,4362.0,24797.0,24617,15422.0,15602.0,74.456,185.567,89.138,6000,2007,6.16653817649,D,D,C,2.09461090556,206192.511475,5.85043259572,200.0,70.91,56.24,64.96,0,1903.2,1164.9,777.65,5.2032,9.5338,15722.0,BN
2007-02-26,22069,8739.0,4710.0,9802.0,2926.0,2908.0,1982,1101.0,15435.0,2730.0,3737.121,15,3987.8,0.06,15434.87502,6478.0,7531.0,3026.67,16.0,2932.1,1.0,6477.662498,9198.0,1803.0,566.48,0,603.9,0.76,9197.612512,23781.0,2409.0,4353.0,30543.0,28119,16055.0,18479.0,74.663,186.203,89.062,8958,2007,6.16653817649,D,D,C,2.09461090556,211317.760921,6.67491961785,200.0,76.1,56.38,68.78,0,1899.7,1164.9,777.65,5.2032,9.5338,21665.0,BN
2007-02-27,20015,8727.0,4675.0,9448.0,2325.0,5410.0,1850,1662.0,14741.0,4516.0,3757.403,0,3989.4,0.05,14741.50835,8184.0,10602.0,3021.865,4.0,2914.3,0.8,8183.479163,9613.0,1611.0,582.319,17,603.1,0.84,9613.495847,28667.0,1754.0,4430.0,34851.0,33005,16276.0,18122.0,74.663,186.157,89.062,10000,2007,6.16653817649,D,D,C,2.09461090556,215493.381225,7.27467202932,200.0,81.0,56.93,71.82,0,1897.2,1164.9,777.65,5.2032,9.5338,28499.0,BN
2007-02-28,18690,5599.0,3153.0,5101.0,1486.0,2419.0,1300,1293.0,11914.0,4441.0,3772.193,16,3997.9,0.83,11913.62501,4856.0,11246.0,3009.314,8.0,2898.0,0.04,4926.204156,5470.0,1905.0,589.367,12,604.5,0.43,5470.366673,32773.0,2679.0,4289.0,39741.0,35774,18182.0,22149.0,74.663,186.09,88.911,10000,2007,6.16653817649,D,D,C,2.09461090556,216632.337174,7.09643186844,200.0,82.49,57.81,73.01,0,1896.0,1164.9,777.65,5.2032,9.5338,31935.0,BN
2007-03-01,16044,6314.0,2770.0,3978.0,981.0,1642.0,814,854.0,10854.0,4027.0,3785.703,16,4009.0,0.03,10854.29168,5712.0,11580.0,2997.496,16.0,2911.2,0.0,5637.758323,3885.0,1571.0,593.917,20,607.4,0.0,3884.958337,34196.0,2374.0,4307.0,40877.0,35856,18678.0,23699.0,74.974,186.135,88.911,10000,2007,6.16653817649,D,D,C,2.01018049248,216655.011995,6.88353891238,200.0,82.69,57.95,73.51,0,1895.2,1152.6,743.34,9.9383,7.2714,27205.0,BN
2007-03-02,14690,4266.0,2553.0,3046.0,943.0,1217.0,685,784.0,10703.0,4012.0,3798.943,16,4020.5,0.01,10703.16668,3696.0,10307.0,2984.46,34.0,3163.0,0.0,3768.683322,3330.0,1855.0,596.812,15,631.8,0.0,3329.562502,33559.0,2912.0,4300.0,40771.0,34517,18343.0,24597.0,74.456,186.067,88.911,10000,2007,6.16653817649,D,D,C,2.01018049248,216525.428075,6.67703274501,200.0,82.79,57.96,73.51,0,1889.9,1152.6,743.34,9.9383,7.2714,24949.0,BN
2007-03-03,13442,4688.0,2429.0,3153.0,791.0,1967.0,626,903.0,9591.0,3939.0,3810.06,47,4034.8,0.0,9590.820843,4299.0,8765.0,2975.231,46.0,3163.0,0.0,4158.045826,3557.0,1887.0,600.077,24,634.1,0.0,3557.104169,30618.0,2920.0,4282.0,37820.0,32755,18164.0,23229.0,74.456,185.976,88.987,10000,2007,6.16653817649,D,D,C,2.01018049248,215289.977514,6.47672176266,200.0,82.79,57.96,73.51,0,1885.9,1152.6,743.34,9.9383,7.2714,21989.0,BN
2007-03-04,12932,5874.0,2497.0,2580.0,885.0,1514.0,653,972.0,9104.0,3439.0,3821.188,55,4050.3,0.0,9104.366676,5252.0,5464.0,2975.091,0.0,3163.0,0.0,5393.416667,3228.0,1998.0,602.46,29,636.5,0.0,3228.429169,28743.0,3133.0,4279.0,36155.0,29957,19056.0,25254.0,74.56,185.84,89.138,10000,2007,6.16653817649,D,D,C,2.01018049248,213629.845315,6.28242010978,200.0,82.79,57.96,73.51,0,1885.9,1152.6,743.34,9.9383,7.2714,18172.0,BN
2007-03-05,11015,4420.0,2462.0,2943.0,1015.0,1420.0,709,1011.0,8032.0,4191.0,3828.637,86,4068.4,0.0,8032.537506,3684.0,7141.0,2968.112,61.0,2960.2,0.0,3683.420827,3232.0,1911.0,605.021,30,622.6,0.0,3232.170836,25692.0,2810.0,4345.0,32847.0,28359,15116.0,19604.0,74.56,185.907,89.138,8625,2007,6.16653817649,D,D,C,2.01018049248,210980.890555,6.09394750649,200.0,82.79,57.96,73.51,0,1881.1,1152.6,743.34,9.9383,7.2714,16101.0,BN
2007-03-06,11474,5815.0,2638.0,3228.0,867.0,1707.0,699,1174.0,8261.0,4056.0,3836.884,47,4085.7,0.0,8260.862507,5572.0,9161.0,2960.866,65.0,2971.5,0.0,5572.808327,3390.0,2059.0,607.601,30,626.8,0.0,3389.750002,23609.0,2849.0,4384.0,30842.0,26902,11626.0,15566.0,74.767,185.931,89.138,6042,2007,6.16653817649,D,D,C,2.01018049248,208692.708534,5.91112908129,200.0,82.79,57.96,73.51,0,1878.6,1152.6,743.34,9.9383,7.2714,16139.0,BN
2007-03-07,13311,5692.0,2848.0,2915.0,994.0,1935.0,694,1189.0,10341.0,4291.0,3848.603,142,4097.4,0.0,10341.32918,4877.0,1585.0,2967.136,61.0,2982.0,0.0,4807.125005,2927.0,2045.0,609.291,30,631.1,0.0,2927.041668,21932.0,3348.0,4471.0,29751.0,24171,16250.0,21830.0,74.87,186.272,89.289,4500,2007,6.16653817649,D,D,C,2.01018049248,208599.402287,5.73379520886,200.0,82.79,58.29,73.51,0,1877.4,1152.6,743.34,9.9383,7.2714,18216.0,BN
2007-03-08,12673,6657.0,3238.0,3517.0,1063.0,2016.0,739,1144.0,9305.0,3891.0,3859.294,24,4111.9,0.01,9305.045842,5387.0,2618.0,2972.717,27.0,2984.2,0.0,5458.754171,3563.0,1951.0,612.405,42,635.4,0.0,3562.975003,19058.0,3474.0,4488.0,27020.0,21883,13423.0,18560.0,74.87,186.59,89.364,3750,2007,6.16653817649,D,D,C,2.01018049248,207474.478015,5.56178135259,199.81,82.86,58.3,73.52,0,1876.1,1152.6,743.34,9.9383,7.2714,13895.0,BN
2007-03-09,11888,6577.0,3467.0,3595.0,1294.0,1919.0,681,1183.0,8827.0,4048.0,3868.648,63,4127.6,0.0,8826.975008,5727.0,3067.0,2977.606,53.0,2994.8,0.0,5584.870837,3866.0,1952.0,616.16,21,648.4,0.0,3866.145837,16679.0,3713.0,4467.0,24859.0,20439,11372.0,15792.0,75.078,186.956,89.591,3250,2007,6.16653817649,D,D,C,2.01018049248,205927.729122,5.39492791201,199.444,82.86,58.3,73.52,0,1873.3,1152.6,743.34,9.9383,7.2714,10308.0,BN
2007-03-10,11760,7071.0,3251.0,3912.0,1148.0,2255.0,654,1158.0,9169.0,3699.0,3879.373,63,4142.2,0.0,9169.187509,5335.0,2621.0,2983.061,34.0,3005.1,0.0,5405.229171,3745.0,1952.0,619.657,30,650.8,0.0,3745.070836,15214.0,3230.0,4497.0,22941.0,19371,11099.0,14669.0,75.286,187.459,89.742,2760,2007,6.16653817649,D,D,C,2.01018049248,204800.530175,5.23308007465,198.941,82.86,58.3,73.52,0,1870.6,1152.6,743.34,9.9383,7.2714,15213.0,BN
2007-03-11,12097,6564.0,3436.0,3787.0,1224.0,2075.0,709,1219.0,9399.0,4191.0,3889.579,63,4156.2,0.0,9399.525009,5021.0,2214.0,2988.943,53.0,3014.6,0.0,5232.508338,3530.0,1875.0,622.887,27,653.2,0.0,3530.458336,13890.0,3110.0,4282.0,21282.0,18798,10518.0,13002.0,75.286,188.031,90.348,2396,2007,6.16653817649,D,D,C,2.01018049248,203960.028675,5.07608767241,198.369,82.86,58.3,73.52,0,1868.6,1152.6,743.34,9.9383,7.2714,12656.0,BN
2007-03-12,11722,7867.0,4172.0,5212.0,1426.0,2408.0,900,1491.0,8710.0,3836.0,3898.979,135,4172.0,0.0,8710.166675,5265.0,5680.0,2987.542,80.0,3023.8,0.0,5053.662499,4047.0,1958.0,626.953,39,655.6,0.0,4046.94167,13428.0,3242.0,4480.0,21150.0,17630,6156.0,9676.0,75.702,189.226,91.184,2500,2007,6.16653817649,D,D,C,2.01018049248,202472.193917,4.92380504224,197.174,82.86,58.3,73.52,0,1864.3,1152.6,743.34,9.9383,7.2714,11917.0,BN
2007-03-13,13230,7867.0,4951.0,5731.0,1828.0,3131.0,974,1578.0,10520.0,3856.0,3911.93,135,4182.5,0.0,10520.46251,7471.0,4697.0,2992.729,88.0,3033.2,0.0,7400.112504,4618.0,1935.0,632.197,39,658.0,0.0,4617.850004,12964.0,2564.0,4500.0,20028.0,16977,6489.0,9540.0,76.329,190.658,91.946,2500,2007,6.16653817649,D,D,C,2.01018049248,202869.046731,4.77609089097,195.742,82.86,58.3,73.52,0,1860.9,1152.6,743.34,9.9383,7.2714,11558.0,BN
2007-03-14,12173,9540.0,5297.0,6550.0,1874.0,2773.0,1107,1729.0,9474.0,4185.0,3922.184,119,4196.1,0.0,9473.725009,6996.0,3165.0,3000.451,80.0,3042.4,0.0,7138.175007,4719.0,2018.0,637.477,39,660.3,0.0,4719.000004,12178.0,2504.0,4494.0,19176.0,16648,7280.0,9808.0,77.169,192.166,92.941,2500,2007,6.16653817649,D,D,C,2.01018049248,202199.319403,4.63280816424,194.234,82.86,58.3,73.52,0,1856.4,1152.6,743.34,9.9383,7.2714,10979.0,BN
2007-03-15,11371,9606.0,5071.0,6495.0,1927.0,3287.0,1231,1871.0,8565.0,3919.0,3931.113,144,4212.3,0.0,8564.704174,7433.0,4573.0,3005.935,96.0,3051.2,0.0,7433.850005,4649.0,2008.0,642.68,18,662.7,0.0,4649.179171,11978.0,2440.0,4474.0,18892.0,16598,6098.0,8392.0,77.908,193.73,94.093,2400,2007,6.16653817649,D,D,C,2.01018049248,200654.057607,4.49382391932,192.67,82.86,58.3,73.52,0,1852.7,1152.6,743.34,9.9383,7.2714,7495.0,BN
2007-03-16,10511,9606.0,5382.0,6299.0,2108.0,3571.0,1358,2110.0,8488.0,4075.0,3939.518,176,4228.6,0.0,8488.52084,7115.0,2478.0,3014.809,92.0,3059.8,0.0,7043.975008,4683.0,1958.0,647.999,43,665.1,0.0,4682.662505,11897.0,2736.0,4495.0,19128.0,16404,7893.0,10617.0,78.437,195.327,95.482,2200,2007,6.16653817649,D,D,C,2.01018049248,199109.875567,4.35900920174,191.073,82.86,58.3,73.52,0,1845.3,1152.6,743.34,9.9383,7.2714,8232.0,BN
2007-03-17,10325,9354.0,5607.0,7439.0,1953.0,3538.0,1497,2388.0,7894.0,4067.0,3946.839,136,4246.6,0.0,7894.004173,7099.0,2025.0,3024.686,92.0,3068.2,0.0,7096.654175,5382.0,1949.0,654.73,40,667.5,0.0,5382.545839,11380.0,2451.0,4492.0,18323.0,15643,7602.0,10282.0,79.288,197.144,97.035,2000,2007,6.16653817649,D,D,C,2.01018049248,197048.385961,4.22823892568,189.256,82.86,58.3,73.52,0,1837.9,1152.6,743.34,9.9383,7.2714,9364.0,BN
2007-03-18,11047,9105.0,5198.0,6812.0,2060.0,3601.0,1586,2401.0,8171.0,3623.0,3955.527,168,4263.5,0.0,8171.200007,6625.0,479.0,3036.715,81.0,3076.3,0.0,6624.620844,4573.0,1975.0,659.816,34,669.9,0.0,4573.191671,10710.0,2482.0,4495.0,17687.0,15445,9368.0,11610.0,80.251,198.88,98.518,1825,2007,6.16653817649,D,D,C,2.01018049248,195367.16667,4.10139175791,187.52,82.86,58.3,73.52,0,1833.0,1152.6,743.34,9.9383,7.2714,7309.0,BN
2007-03-19,10030,8508.0,5077.0,6580.0,1997.0,3279.0,1538,2402.0,7468.0,3914.0,3962.339,120,4282.5,0.0,7468.383339,6260.0,2626.0,3043.955,58.0,3084.1,0.0,6334.166673,4595.0,2077.0,664.749,31,672.2,0.0,4595.054171,9775.0,3247.0,4498.0,17520.0,14948,6331.0,8903.0,81.003,200.434,99.695,1750,2007,6.16653817649,D,D,C,2.01018049248,193067.191676,3.97835000518,185.966,82.86,58.92,73.52,0,1825.8,1152.6,743.34,9.9383,7.2714,8882.0,BN
2007-03-20,9940,8709.0,4794.0,5924.0,2060.0,3526.0,1539,2280.0,7283.0,3850.0,3968.878,136,4301.8,0.15,7282.745839,6624.0,2029.0,3052.481,81.0,3090.7,0.0,6408.525007,4418.0,1937.0,669.597,37,674.6,0.0,4418.200004,9588.0,2873.0,4499.0,16960.0,14816,7000.0,9144.0,81.759,201.754,101.193,1750,2007,6.16653817649,D,D,C,2.01018049248,190696.577931,3.85899950502,184.646,82.89,59.25,73.55,0,1818.2,1152.6,743.34,9.9383,7.2714,8939.0,D
2007-03-21,9891,7875.0,4305.0,5482.0,1547.0,2957.0,1292,1744.0,7590.0,4293.0,3975.145,137,4322.8,0.01,7589.612505,5889.0,1203.0,3061.88,19.0,3097.7,0.0,5960.662508,3914.0,2135.0,673.065,31,677.0,0.28,3914.450003,10451.0,2751.0,4495.0,17697.0,15069,7438.0,10066.0,82.193,203.009,102.302,1750,2007,6.16653817649,D,D,C,2.01018049248,188751.36154,3.74322951987,183.391,82.9,59.26,74.1,0,1814.0,1152.6,743.34,9.9383,7.2714,11206.0,D
2007-03-22,10349,6868.0,3465.0,4276.0,1504.0,2157.0,1115,1226.0,7993.0,4013.0,3982.784,129,4342.3,0.0,7993.329173,5350.0,829.0,3070.728,132.0,3104.4,0.0,5421.866674,3399.0,1960.0,675.783,69,679.4,0.1,3399.325002,11454.0,3079.0,3816.0,18349.0,15069,8267.0,11547.0,82.627,203.954,103.018,1750,2007,6.16653817649,D,D,C,2.01018049248,187307.122636,3.63093263427,182.446,82.9,59.26,74.1,0,1814.5,1152.6,743.34,9.9383,7.2714,9521.0,D
2007-03-23,10398,6449.0,3297.0,3676.0,1395.0,2418.0,1064,1576.0,8017.0,3877.0,3990.723,137,4361.4,0.0,8016.579173,5140.0,1519.0,3077.589,90.0,3110.9,0.0,5068.087506,3238.0,2000.0,678.128,56,681.8,0.0,3238.270835,10867.0,3023.0,3579.0,17469.0,13893,6497.0,10073.0,83.172,204.513,103.656,1750,2007,6.16653817649,D,D,C,2.01018049248,185958.345677,3.52200465525,181.887,82.9,59.26,74.1,0,1811.5,1152.6,743.34,9.9383,7.2714,9857.0,D
2007-03-24,9762,6170.0,3456.0,4221.0,1251.0,2290.0,1072,1472.0,8924.0,4371.0,3999.483,137,4377.5,0.0,8924.500007,4505.0,673.0,3084.892,78.0,3117.7,0.0,4432.929173,3304.0,2023.0,680.582,44,684.1,0.0,3304.225002,10389.0,3046.0,3575.0,17010.0,13491,6424.0,9943.0,83.719,205.437,104.615,1750,2007,6.16653817649,D,D,C,2.01018049248,185584.9284,3.41634451559,180.963,82.9,59.26,74.1,0,1809.3,1152.6,743.34,9.9383,7.2714,9893.0,D
2007-03-25,9762,6562.0,3606.0,4288.0,1395.0,2444.0,1289,1952.0,7679.0,5472.0,4003.589,137,4397.4,0.0,7679.108337,4774.0,372.0,3093.787,63.0,3123.3,0.0,4919.562508,3119.0,1838.0,683.036,44,686.5,0.0,3119.225002,10198.0,3047.0,3586.0,16831.0,13476,5794.0,9149.0,84.157,206.683,105.577,1750,2007,6.16653817649,D,D,C,2.01018049248,183984.790317,3.31385418012,179.717,82.9,59.52,74.1,0,1806.9,1152.6,743.34,9.9383,7.2714,10129.0,D
2007-03-26,9120,9121.0,3929.0,5524.0,1891.0,3292.0,1547,2491.0,6932.0,4992.0,4007.422,8,4419.4,0.02,6932.470837,6129.0,1215.0,3103.132,58.0,3095.2,0.52,5984.437508,3400.0,1992.0,685.774,28,688.9,0.0,3400.408336,9410.0,3301.0,3014.0,15725.0,13002,4803.0,7526.0,84.927,208.329,107.027,1750,2007,6.16653817649,D,D,C,2.01018049248,181718.021638,3.73443855472,178.071,84.22,59.54,75.35,0,1803.8,1152.6,743.34,9.9383,7.2714,8075.0,D
2007-03-27,9284,7598.0,3760.0,4930.0,1514.0,2709.0,1207,2228.0,7355.0,5669.0,4010.719,24,4439.7,0.4,7355.237503,5873.0,692.0,3113.65,24.0,3099.5,0.0,6018.825009,4114.0,1957.0,690.04,6,691.3,0.26,4113.775004,9771.0,3430.0,2811.0,16012.0,12969,4651.0,7694.0,84.927,209.414,107.512,1750,2007,6.16653817649,D,D,C,2.01018049248,179987.358059,3.62240539808,176.986,86.28,60.08,77.72,0,1804.0,1152.6,743.34,9.9383,7.2714,9334.0,D
2007-03-28,7487,6254.0,2997.0,3896.0,1253.0,2833.0,1119,1125.0,5147.0,5621.0,4009.619,81,4466.6,0.0,5147.416666,5178.0,4169.0,3115.526,63.0,3106.7,0.0,5177.816668,3216.0,1932.0,692.512,38,693.7,0.0,3216.300002,9841.0,3370.0,2778.0,15989.0,13763,2041.0,4267.0,85.0,210.304,108.16,2325,2007,6.16653817649,D,D,C,2.01018049248,176135.406822,3.51373323613,176.096,86.31,60.08,77.77,0,1803.0,1152.6,743.34,9.9383,7.2714,9783.0,D
2007-03-29,7488,5371.0,2759.0,3345.0,1289.0,1580.0,978,1783.0,5704.0,5004.0,4010.719,145,4491.2,0.0,5703.583334,4631.0,6432.0,3111.486,91.0,3113.6,0.0,4486.166663,3033.0,2689.0,693.082,57,696.0,0.0,3033.375,10474.0,3372.0,2770.0,16616.0,13782,-343.0,2491.0,85.4,210.974,108.891,3000,2007,6.16653817649,D,D,C,2.01018049248,173032.219815,3.40832123905,175.426,86.31,60.08,77.77,0,1801.7,1152.6,743.34,9.9383,7.2714,9098.0,BN
2007-03-30,7783,6514.0,2561.0,3704.0,1216.0,2280.0,989,1613.0,6080.0,5658.0,4011.269,145,4514.1,0.0,6080.291667,4853.0,1546.0,3118.124,106.0,3120.3,0.0,4998.658339,3128.0,2800.0,693.652,41,698.4,0.0,3128.375,10977.0,2510.0,2721.0,16208.0,14829,4825.0,6204.0,85.8,211.869,109.461,3000,2007,6.16653817649,D,D,C,2.01018049248,170460.900491,3.30607160188,174.531,86.31,60.08,77.77,0,1796.8,1152.6,743.34,9.9383,7.2714,7355.0,BN
2007-03-31,7334,5322.0,2630.0,3929.0,1126.0,1954.0,1046,1383.0,6095.0,6089.0,4010.994,145,4536.6,0.0,6095.354166,4488.0,1698.0,3123.325,95.0,3126.9,0.0,4415.170838,2581.0,2735.0,693.272,38,700.8,0.0,2581.416666,11776.0,2963.0,2814.0,17553.0,15193,4671.0,7031.0,86.254,212.843,110.277,3240,2007,6.16653817649,D,D,C,2.01018049248,168033.209633,3.20688945382,173.557,86.31,60.08,77.77,0,1792.4,1152.6,743.34,9.9383,7.2714,5592.0,D
2007-04-01,7968,5601.0,2866.0,3530.0,1235.0,2313.0,1165,2084.0,6501.0,6715.0,4010.169,202,4552.1,0.0,6501.062499,4241.0,2481.0,3126.652,83.0,3143.1,0.0,4241.362503,2466.0,2802.0,692.512,47,703.2,0.0,2465.833333,9911.0,3306.0,3347.0,16564.0,15370,3372.0,4566.0,86.698,213.919,111.177,3740,2007,6.16653817649,D,D,C,1.66600660876,166132.61165,3.11068277021,172.481,86.31,60.08,77.77,0,1787.6,1027.6,764.84,9.0028,7.9567,1728.0,D
2007-04-02,8053,6363.0,2906.0,5040.0,1336.0,2717.0,1333,1969.0,6366.0,6637.0,4009.344,145,4552.1,0.0,6366.062499,4280.0,1848.0,3131.574,23.0,3159.1,0.0,4352.508338,2933.0,2560.0,693.177,38,705.6,0.0,2933.270834,10431.0,2954.0,3590.0,16975.0,15608,4563.0,5930.0,87.032,215.049,111.998,4000,2007,6.16653817649,D,D,C,1.66600660876,164192.043567,3.0173622871,171.351,86.31,60.08,77.77,0,1784.2,1027.6,764.84,9.0028,7.9567,7006.0,D
2007-04-03,7987,5614.0,2879.0,4415.0,1562.0,2764.0,1400,2056.0,6429.0,6700.0,4008.519,145,4552.1,0.0,6429.062499,4199.0,3387.0,3133.023,82.0,3174.9,0.0,4199.537501,3076.0,2786.0,693.652,51,708.0,0.0,3076.479167,11161.0,2272.0,3589.0,17022.0,15717,2844.0,4149.0,87.478,216.134,112.822,4000,2007,6.16653817649,D,D,C,1.66600660876,162411.503887,2.92684141849,170.266,86.31,60.08,77.77,0,1784.2,1027.6,764.84,9.0028,7.9567,7760.0,D
