datetime,SHA_in,SHA_out,SHA_storage,SHA_evap,SHA_tocs_obs,SHA_precip,SHA_in_fix,ORO_in,ORO_out,ORO_storage,ORO_evap,ORO_tocs_obs,ORO_precip,ORO_in_fix,FOL_in,FOL_out,FOL_storage,FOL_evap,FOL_tocs_obs,FOL_precip,FOL_in_fix,SHA_tas,SHA_tasmax,SHA_tasmin,ORO_tas,ORO_tasmax,ORO_tasmin,FOL_tas,FOL_tasmax,FOL_tasmin,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,DeltaOut,SNL_storage,HRO_pump,TRP_pump,FMD_storage,UNV_storage,HHL_storage,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe
2000-04-05,10163.0,1456.0,3828.903,141.0,,0.0,10162.79168109135,9586.0,2949.0,2899.371,77.0,,0.0,9447.5708441473,6957.0,3731.0,691.466,70.0,,0.0,6956.579171980669,,,,,,,,,,14118.0,27765.0,6650.0,9803.0,3447.0,6330.0,2661.0,3961.0,2288.0,150.0,10256.0,22337.0,2027.835,3404.0,3478.0,86.476,194.103,133.428,42.36,,31.56,,,20.88,,29.96,-12.6,19.8,23.88,27.48,46.44,33.12,42.12,28.08
2000-04-06,10362.0,2481.0,3844.067,236.0,,0.0,10362.18334620793,9369.0,3255.0,2911.46,89.0,,0.0,9438.870843597066,5170.0,3900.0,693.747,120.0,,0.0,5170.004168603248,,,,,,,,,,13984.0,11863.0,9952.0,8267.0,3422.0,5451.0,2659.0,4297.0,3077.0,132.0,10614.0,21012.0,2027.327,4271.0,3479.0,87.143,195.194,134.428,42.0,,30.84,,,20.64,,28.52,-12.6,18.72,23.16,27.0,45.84,32.64,41.88,28.2
2000-04-07,10220.0,3099.0,3857.957,118.0,,0.0,10219.875011792778,8677.0,1915.0,2924.964,92.0,,0.0,8815.26667813174,5105.0,3847.0,696.124,60.0,,0.0,5105.404168684812,,,,,,,,,,13551.0,11246.0,5997.0,7291.0,3180.0,5615.0,2757.0,4136.0,2394.0,132.0,10080.0,20071.0,2026.946,4175.0,4006.0,87.813,196.243,135.434,41.76,,30.36,38.11,17.19,20.28,-1.72,27.44,41.04,17.88,22.2,26.4,45.24,31.44,40.8,28.44
2000-04-08,9922.0,3217.0,3870.786,237.0,,0.0,9921.954177558791,8724.0,206.0,2941.695,82.0,,0.0,8723.21251420501,4744.0,4014.0,697.459,57.0,,0.0,4744.062501133399,,,,,,,,,,12466.0,10852.0,6005.0,7017.0,3187.0,5655.0,2896.0,4811.0,1436.0,100.0,10411.0,18767.0,2026.184,5032.0,4218.0,89.048,197.812,136.725,41.4,,30.0,37.79,16.73,19.92,-1.75,26.96,40.44,17.16,21.36,25.68,44.52,30.6,39.72,28.56
2000-04-09,9328.0,7517.0,3874.27,55.0,,0.0,9328.516669624601,8805.0,2859.0,2960.028,93.0,,0.0,8805.887515564837,4579.0,3795.0,698.895,60.0,,0.0,4578.983334552539,,,,,,,,,,11762.0,10628.0,5825.0,7164.0,2758.0,5017.0,2712.0,4725.0,2438.0,147.0,10405.0,17909.0,2025.93,5905.0,4229.0,90.178,199.532,137.841,,,,,,,,,,,,,,,,
2000-04-10,8152.0,8575.0,3873.196,118.0,,0.0,8151.524999088121,8266.0,5512.0,2965.184,86.0,,0.0,8197.483337711066,5097.0,3894.0,701.192,45.0,,0.0,5097.070835283537,,,,,,,,,,9959.0,11088.0,4747.0,6690.0,2845.0,5129.0,2415.0,4495.0,2048.0,114.0,9416.0,18709.0,2025.422,4093.0,4222.0,90.973,200.265,138.87,,,,,,,,,,,,,,,,
2000-04-11,9912.0,8608.0,3875.344,221.0,,0.0,9911.950001823758,7326.0,6722.0,2966.16,112.0,,0.0,7326.066667495134,5035.0,3752.0,703.68,29.0,,0.0,5035.366668778991,,,,,,,,,,11800.0,10139.0,5972.0,7352.0,2740.0,5192.0,2580.0,4330.0,2032.0,131.0,10071.0,18976.0,2025.168,5352.0,4233.0,91.887,200.906,140.38,40.56,,29.16,,,18.84,,24.2,-12.6,14.64,19.08,24.36,42.72,27.84,36.84,28.68
2000-04-12,10327.0,8170.0,3879.373,126.0,,0.01,10327.287503420686,8706.0,9245.0,2964.906,94.0,,0.08,8706.774998935382,4689.0,4043.0,704.924,19.0,,0.0,4689.183334389524,,,,,,,,,,12673.0,11169.0,5714.0,7503.0,2875.0,5388.0,2660.0,4677.0,2804.0,131.0,10125.0,19754.0,2024.66,4844.0,4217.0,92.92,202.646,141.809,40.2,,28.68,,,18.24,,23.24,37.8,13.56,18.24,23.52,42.36,26.88,35.76,28.56
2000-04-13,17079.0,8692.0,3895.756,127.0,,0.96,17078.762513909343,12189.0,8757.0,2971.321,56.0,,0.52,12047.22917211309,5975.0,5002.0,706.842,6.0,,0.49,5974.991668295084,,,,,,,,,,19741.0,16034.0,9943.0,13565.0,5182.0,9695.0,4644.0,7359.0,3468.0,181.0,16936.0,21469.0,2024.787,5826.0,4230.0,95.236,207.589,144.318,39.96,,28.44,,,17.88,,23.36,37.32,12.6,17.4,22.68,40.44,24.84,26.04,28.92
2000-04-14,15715.0,8033.0,3910.851,72.0,,0.69,15715.395846149368,12045.0,8038.0,2979.284,64.0,,0.0,12116.679173427485,7533.0,4807.0,712.141,54.0,,0.0,7532.579171165595,,,,,,,,,,19387.0,15353.0,7277.0,10458.0,3874.0,7802.0,3417.0,5922.0,4304.0,179.0,14828.0,26942.0,2022.247,3139.0,2863.0,95.236,209.518,146.769,39.84,,28.44,,,18.24,,23.0,-12.6,10.8,16.2,22.56,39.36,23.76,25.08,28.92
2000-04-15,14122.0,7832.0,3923.264,32.0,,0.41,14122.220843872183,10177.0,3484.0,2992.588,56.0,,0.0,10247.433344628695,6088.0,5476.0,713.297,29.0,,0.0,6087.8166676481615,,,,,,,,,,17509.0,12570.0,6084.0,8471.0,3005.0,5067.0,2416.0,4411.0,1566.0,140.0,13907.0,31711.0,2005.388,1153.0,1016.0,96.405,210.868,148.158,39.72,,28.44,38.62,13.95,18.24,-1.06,23.24,36.84,10.32,15.72,22.56,39.6,23.52,29.16,29.16
2000-04-16,18398.0,7687.0,3944.399,56.0,,0.3,18398.56251794385,9845.0,1368.0,3009.172,34.0,,0.4,9763.100014080008,4649.0,5274.0,712.045,6.0,,0.03,4648.783332270331,,,,,,,,,,22662.0,12719.0,5113.0,7153.0,2213.0,4150.0,2142.0,3933.0,1881.0,116.0,17032.0,32707.0,1989.461,1231.0,1017.0,98.644,211.805,149.157,39.6,,28.44,38.77,13.78,18.36,-1.03,23.0,36.72,10.08,15.72,22.56,41.64,23.52,32.16,29.88
2000-04-17,27903.0,4323.0,3990.723,225.0,,2.45,27903.01670599655,13334.0,8680.0,3018.618,34.0,,1.08,13476.358341353101,6115.0,5005.0,714.164,42.0,,0.49,6115.329168465747,,,,,,,,,,41527.0,17501.0,5608.0,8386.0,4037.0,6792.0,2646.0,5094.0,2197.0,562.0,27986.0,33805.0,1973.579,1146.0,977.0,99.832,212.0,149.961,39.84,,28.8,39.12,13.51,18.36,-0.97,24.08,-12.6,9.72,15.72,23.16,43.44,23.76,35.16,30.72
2000-04-18,19633.0,4233.0,4021.171,49.0,,0.54,19632.86669251746,11956.0,9007.0,3024.408,30.0,,0.0,11956.125004915788,5289.0,4512.0,715.706,0.0,,0.0,5289.425001309199,,,,,,,,,,32239.0,14392.0,7194.0,7693.0,2759.0,4883.0,2274.0,4265.0,2138.0,434.0,21902.0,42054.0,1962.136,691.0,1488.0,100.429,213.116,150.87,40.08,,28.8,39.85,13.51,18.6,-0.84,24.92,39.12,9.36,16.08,24.12,44.88,24.12,34.68,31.56
2000-04-19,17724.0,3826.0,4048.738,33.0,,0.04,17757.362523404845,10554.0,7438.0,3030.489,49.0,,0.0,10552.837505162937,4978.0,4715.0,716.189,19.0,,0.0,4977.512500410048,,,,,,,,,,26270.0,12943.0,2410.0,6410.0,2256.0,4522.0,1967.0,4030.0,1596.0,303.5,17875.0,42914.0,1959.749,1144.0,1112.0,101.147,213.687,151.987,40.2,,29.04,40.19,13.66,18.72,-0.71,26.36,39.72,9.6,16.32,24.48,45.6,24.36,36.72,32.52
2000-04-20,14373.0,6519.0,4064.219,49.0,,0.0,14373.004179810407,9602.0,5539.0,3038.28,65.0,,0.0,9531.962506614773,4124.0,4724.0,714.935,32.0,,0.0,4123.774998935323,,,,,,,,,,20788.0,11616.0,2410.0,4467.0,2314.0,4121.0,2018.0,3383.0,1540.0,173.0,15303.0,44072.0,1955.356,1460.0,873.0,101.267,214.0,152.089,40.32,,29.28,40.23,13.57,18.48,-0.94,27.08,40.08,9.72,16.56,24.6,45.84,24.36,37.8,32.88
2000-04-21,14695.0,7064.0,4078.935,212.0,,0.0,14695.316679160744,8885.0,4719.0,3046.369,88.0,,0.0,8885.204173534334,3946.0,4727.0,713.297,45.0,,0.0,3946.174998609351,,,,,,,,,,19446.0,10906.0,2410.0,6724.0,2402.0,4304.0,2071.0,3821.0,1628.0,168.0,14347.0,45684.0,1945.954,1478.0,876.0,101.988,215.406,152.6,40.32,,29.4,,,18.12,,25.64,40.08,8.88,16.2,24.48,45.96,23.88,38.4,31.32
2000-04-22,12475.0,7652.0,4088.097,204.0,,0.0,12475.175007778824,9194.0,2073.0,3060.454,92.0,,0.0,9266.187511958418,3765.0,4508.0,711.659,83.0,,0.0,3765.1749986092937,,,,,,,,,,16329.0,11049.0,2410.0,6618.0,2419.0,4337.0,2111.0,3556.0,1473.0,135.0,13278.0,43650.0,1937.443,1471.0,905.0,102.954,217.035,153.523,39.96,,29.28,38.94,12.4,17.88,-1.13,24.92,-12.6,7.44,15.48,24.36,45.96,22.8,36.84,30.6
2000-04-23,12240.0,7474.0,4097.291,131.0,,0.0,12240.308341139173,9022.0,1403.0,3075.301,62.0,,0.0,8950.362512605225,3558.0,4929.0,708.865,38.0,,0.0,3558.3583309611895,,,,,,,,,,15931.0,10395.0,2410.0,5709.0,2187.0,4355.0,2182.0,4634.0,1921.0,153.0,12182.0,35316.0,1937.193,1470.0,926.0,103.802,218.446,154.348,39.72,,29.04,38.96,11.92,17.52,-1.02,24.08,-12.6,6.48,14.88,24.12,46.08,21.6,36.12,31.08
2000-04-24,12291.0,7685.0,4105.939,246.0,,0.0,12291.033340675698,7894.0,7573.0,3075.873,104.0,,0.0,7965.38333381903,3772.0,4277.0,707.805,29.0,,0.0,3771.5833324333457,,,,,,,,,,15576.0,9852.0,2591.0,5790.0,2792.0,4602.0,2277.0,3906.0,2159.0,134.0,11634.0,33519.0,1931.817,1946.0,886.0,104.41,219.305,154.866,39.48,,28.68,38.93,11.37,16.92,-1.18,23.96,38.76,4.68,14.04,23.52,45.96,21.0,35.88,30.72
2000-04-25,12648.0,7858.0,4115.146,148.0,,0.0,12647.862507816608,8504.0,6460.0,3079.593,96.0,,0.0,8431.500003158242,4315.0,4199.0,707.998,19.0,,0.0,4315.304166830576,,,,,,,,,,16071.0,9845.0,2802.0,6460.0,2840.0,5344.0,2689.0,4962.0,1886.0,118.0,11454.0,32615.0,1926.448,1918.0,253.0,105.02,220.142,155.49,,,28.32,37.87,10.51,16.44,-1.35,,,3.6,,,45.84,20.52,35.28,30.6
2000-04-26,11188.0,8032.0,4121.015,197.0,,0.0,11187.954171649846,8098.0,6900.0,3081.74,115.0,,0.0,8097.445835156139,4110.0,4868.0,706.456,19.0,,0.0,4109.574998690801,,,,,,,,,,13810.0,10136.0,2817.0,6131.0,2702.0,6469.0,3414.0,6277.0,2218.0,133.0,10974.0,30999.0,1917.966,2198.0,0.0,105.631,221.236,156.638,,,27.72,38.14,9.44,16.08,-1.42,,,1.8,,,45.72,19.2,33.48,29.52
2000-04-27,10274.0,5471.0,4130.265,140.0,,0.0,10274.541674520071,7764.0,5999.0,3085.179,104.0,,0.0,7836.829169586589,4315.0,4789.0,705.403,57.0,,0.0,4315.112499105987,,,,,,,,,,12913.0,9300.0,6141.0,7496.0,3510.0,7381.0,4090.0,7101.0,2020.0,86.0,10110.0,30104.0,1909.373,1889.0,362.0,106.736,223.281,157.795,37.92,,26.76,37.51,8.36,15.72,-1.54,22.76,36.36,0.6,10.68,21.12,45.24,17.76,31.08,28.92
2000-04-28,11309.0,6763.0,4138.954,165.0,,0.0,11308.704174043469,8658.0,2976.0,3096.228,111.0,,0.0,8657.537509380774,4744.0,5101.0,704.542,77.0,,0.0,4743.912499269001,,,,,,,,,,13732.0,11119.0,6387.0,8036.0,3433.0,8062.0,4071.0,7190.0,4206.0,99.0,10516.0,28489.0,1896.571,1282.0,871.0,107.848,225.598,158.853,37.32,,25.92,36.39,7.29,14.88,-1.48,21.44,35.16,0.0,8.52,19.8,44.28,15.84,30.72,27.6
2000-04-29,10902.0,7628.0,4145.12,165.0,,0.0,10901.691671901788,7193.0,3461.0,3103.419,108.0,,0.0,7194.462506105179,4488.0,5734.0,701.957,57.0,,0.0,4487.729164471941,,,,,,,,,,12447.0,10077.0,2783.0,7097.0,2861.0,5685.0,3343.0,6332.0,2643.0,116.0,9646.0,27609.0,1885.657,1281.0,869.0,108.842,227.179,159.917,36.6,,25.56,35.96,6.44,14.28,-1.47,20.84,-12.6,-0.24,6.84,19.44,44.04,15.12,30.72,27.0
2000-04-30,11636.0,7283.0,4153.279,240.0,,0.0,11636.495840260743,6709.0,4507.0,3107.451,96.0,,0.0,6635.800003423312,3700.0,6020.0,697.268,44.0,,0.0,3699.9624960189785,,,,,,,,,,13975.0,8774.0,2845.0,6776.0,2863.0,6669.0,3780.0,5763.0,2251.0,86.0,9533.0,27759.0,1876.126,1281.0,868.0,109.841,228.611,161.31,36.12,,25.2,35.37,5.35,13.56,-1.54,20.72,33.24,-0.12,5.76,18.72,43.8,14.4,29.4,26.64
2000-05-01,11922.0,7664.0,4161.445,141.0,,0.0,11922.025006932696,6585.0,9014.0,3102.411,112.0,,0.0,6584.999995720975,3520.0,6385.0,691.466,60.0,,0.0,3519.8249950739946,,,,,,,,,,14712.0,8611.0,5876.0,6780.0,3468.0,7898.0,4334.0,7154.0,2440.0,104.0,9307.0,28416.0,1865.747,1278.0,869.0,110.72,230.075,162.279,35.52,,24.24,34.91,4.63,12.84,-1.64,20.36,32.28,-0.12,4.08,17.52,41.64,12.84,26.28,25.8
2000-05-02,8431.0,8315.0,4161.445,116.0,,0.0,8431.0,7613.0,9318.0,3098.816,107.0,,0.0,7612.52083028099,4797.0,6542.0,687.854,76.0,,0.0,4796.949996933368,,,,,,,,,,12095.0,9786.0,6175.0,7695.0,3519.0,8388.0,4726.0,8420.0,3736.0,77.0,8779.0,28930.0,1854.771,1279.0,867.0,111.729,231.652,163.145,34.8,,23.4,33.9,4.89,12.12,-1.74,18.92,-12.6,-0.36,2.76,16.92,40.68,11.04,25.32,25.08
2000-05-03,7645.0,9719.0,4156.939,198.0,,0.0,7645.224996174631,7111.0,12562.0,3087.76,124.0,,0.0,7111.933323946814,4392.0,6139.0,684.264,63.0,,0.0,4392.041663618681,,,,,,,,,,10089.0,8937.0,4781.0,7831.0,3208.0,9334.0,5037.0,9150.0,3039.0,109.0,9404.0,29156.0,1841.115,1199.0,872.0,112.743,233.528,164.231,33.96,,22.8,33.01,5.12,11.28,-1.74,17.72,29.64,-0.36,2.04,15.84,40.32,9.24,23.04,24.12
2000-05-04,6932.0,9523.0,4151.307,248.0,,0.0,6931.533328551411,8608.0,12618.0,3079.593,107.0,,0.0,8607.470826399227,4649.0,5921.0,681.621,60.0,,0.0,4648.487497756034,,,,,,,,,,9849.0,10603.0,5971.0,7999.0,3296.0,9479.0,4933.0,8963.0,3782.0,97.0,9094.0,29656.0,1828.842,801.0,870.0,113.635,235.282,165.103,33.12,,21.96,32.17,5.29,10.56,-1.75,16.4,28.32,-0.36,1.92,14.64,38.88,6.84,19.92,22.8
2000-05-05,7099.0,10111.0,4144.84,248.0,,0.0,7098.554161176256,6781.0,11812.0,3069.299,87.0,,0.0,6709.108324593622,4994.0,5861.0,679.733,85.0,,0.0,4994.133331730372,,,,,,,,,,9943.0,8040.0,6031.0,8722.0,3929.0,8846.0,4818.0,8377.0,3039.0,72.0,8788.0,29607.0,1807.188,1259.0,866.0,115.045,236.911,166.859,32.28,,20.88,31.28,5.57,9.72,-1.72,14.6,27.0,-0.48,1.68,13.44,38.28,5.16,19.56,21.72
2000-05-06,7306.0,9494.0,4140.075,214.0,,0.0,7305.645829287603,7079.0,7919.0,3067.586,95.0,,0.24,7150.362498545537,4552.0,5968.0,676.814,56.0,,0.0,4552.337497521729,,,,,,,,,,10396.0,8721.0,5561.0,6973.0,3306.0,7894.0,4220.0,7898.0,2547.0,129.0,8447.0,30264.0,1789.759,580.0,865.0,115.431,238.791,166.859,31.44,,20.04,30.4,5.55,8.76,-1.79,13.4,25.8,-0.48,1.56,12.72,37.92,3.36,18.96,21.0
2000-05-07,9181.0,8333.0,4141.757,0.0,,0.32,9181.008334761273,7172.0,5617.0,3070.584,43.0,,0.32,7171.491669212042,4523.0,5954.0,673.908,34.0,,0.31,4522.89166419945,,,,,,,,,,12393.0,8460.0,5685.0,9383.0,4024.0,9497.0,5503.0,8821.0,2936.0,200.0,8932.0,32060.0,1773.843,794.0,863.0,116.854,241.604,168.738,31.08,,19.92,30.93,5.12,8.52,-1.2,13.16,25.2,-0.12,1.44,12.36,37.92,2.88,19.32,20.88
2000-05-08,7745.0,6880.0,4143.439,17.0,,0.15,7745.008334761732,9020.0,6854.0,3074.872,4.0,,0.16,9019.866670307256,8080.0,5597.0,678.789,22.0,,0.54,8079.837504144036,,,,,,,,,,11784.0,11524.0,9937.0,19993.0,7512.0,16907.0,8128.0,11130.0,5285.0,223.0,8068.0,34330.0,1761.727,1220.0,863.0,119.992,248.907,174.917,30.84,,20.4,32.75,5.26,8.52,-0.92,13.4,24.96,-0.12,1.56,12.36,38.04,2.16,20.76,21.0
2000-05-09,7293.0,7636.0,4142.317,223.0,,0.0,7293.324999047253,7094.0,8768.0,3071.584,55.0,,0.0,7165.299997208427,8620.0,5536.0,684.83,38.0,,0.01,8619.67083846227,,,,,,,,,,11219.0,8285.0,7520.0,12180.0,5880.0,10480.0,5386.0,9321.0,7322.0,227.0,8164.0,35775.0,1748.071,1152.0,867.0,121.447,251.61,176.285,30.12,,18.96,32.18,5.35,7.32,-1.08,12.2,23.88,-0.12,1.44,10.56,38.16,0.72,18.72,20.16
2000-05-10,9744.0,7758.0,4145.961,149.0,,0.0,9744.183336427268,7292.0,10080.0,3065.873,91.0,,0.0,7291.704161818041,6003.0,4440.0,687.854,38.0,,0.0,6002.600002567427,,,,,,,,,,12905.0,8889.0,5501.0,9188.0,3671.0,7392.0,4239.0,11817.0,3521.0,139.0,8899.0,34765.0,1733.007,1190.0,858.0,122.645,252.87,177.775,29.4,,18.48,31.83,5.46,6.72,-1.12,11.24,-12.6,-0.24,1.44,9.6,37.08,-0.12,17.16,19.08
2000-05-11,7447.0,6541.0,4147.365,198.0,,0.0,7446.850001191789,6546.0,10061.0,3058.744,79.0,,0.0,6545.795827280741,4571.0,4104.0,688.71,35.0,,0.03,4570.566667393422,,,,,,,,,,9996.0,7490.0,4521.0,6168.0,3453.0,5148.0,3211.0,6651.0,2553.0,139.0,7851.0,33730.0,1721.349,1417.0,860.0,123.447,253.714,178.005,29.16,,18.48,32.0,5.14,6.24,-1.02,11.72,23.04,0.0,1.32,9.6,36.36,-0.24,17.04,18.84
2000-05-12,8055.0,6921.0,4149.336,140.0,,0.0,8054.712501673643,6732.0,7978.0,3056.039,118.0,,0.0,6732.229164370114,4606.0,3881.0,690.04,54.0,,0.0,4605.541667795822,,,,,,,,,,10333.0,6717.0,4234.0,5409.0,2654.0,4734.0,2794.0,5372.0,1999.0,103.0,7676.0,29910.0,1706.724,1423.0,858.0,123.581,253.911,178.235,29.16,,18.84,32.07,5.07,6.24,-1.17,12.32,23.04,-0.12,1.44,9.6,36.24,-0.6,16.92,19.08
2000-05-13,8356.0,6369.0,4152.997,141.0,,0.0,8355.754169774946,6313.0,541.0,3067.301,95.0,,0.0,6313.9250095614825,4233.0,3380.0,691.656,38.0,,0.0,4232.733334705337,,,,,,,,,,11229.0,7068.0,3375.0,4779.0,2038.0,4683.0,3022.0,5274.0,1648.0,122.0,7896.0,25059.0,1691.068,1256.0,859.0,123.581,254.615,178.926,28.92,,18.6,32.32,5.24,5.88,-1.33,12.08,23.16,-0.24,1.44,9.48,36.0,-0.96,16.44,19.08
2000-05-14,8830.0,6576.0,4157.221,124.0,,0.0,8829.600003585869,5601.0,791.0,3076.445,55.0,,0.2,5456.100007763526,3670.0,2952.0,692.987,47.0,,0.0,3670.0458344633835,,,,,,,,,,11758.0,6092.0,3841.0,4614.0,1898.0,3959.0,2717.0,5084.0,1946.0,100.0,8021.0,21454.0,1679.508,1340.0,860.0,123.715,255.18,179.735,28.68,,18.24,31.17,5.39,5.52,-1.34,11.48,22.68,-0.24,1.44,9.12,36.0,-1.08,16.56,18.6
2000-05-15,8085.0,7192.0,4158.91,41.0,,1.05,8084.537501434143,6326.0,7220.0,3075.015,44.0,,0.36,6543.041665452426,5035.0,2829.0,697.363,0.0,,0.05,5035.233337048676,,,,,,,,,,11334.0,7507.0,3816.0,5794.0,2767.0,4023.0,2639.0,4910.0,2009.0,226.0,8880.0,19365.0,1667.856,1314.0,861.0,123.984,256.085,180.546,28.08,,17.76,31.03,5.57,4.92,-1.17,10.16,22.56,-0.24,1.44,8.28,36.0,-1.2,16.8,17.76
2000-05-16,7201.0,5781.0,4161.726,0.0,,1.98,7200.733335724065,6921.0,6908.0,3074.866,12.0,,0.0,6844.8791665402205,5584.0,2889.0,702.627,41.0,,0.56,5583.933337802505,,,,,,,,,,11419.0,7757.0,5095.0,6594.0,2540.0,3951.0,2374.0,4870.0,2235.0,352.0,8075.0,18861.0,1653.626,1331.0,865.0,123.984,257.163,181.36,27.6,,17.64,32.22,5.32,5.04,-0.97,9.8,23.04,-0.12,1.44,7.8,36.12,-1.2,17.16,17.64
2000-05-17,8954.0,6332.0,4166.795,66.0,,0.0,8953.620837637209,6388.0,6657.0,3074.294,20.0,,0.0,6388.61666618097,5119.0,2835.0,707.131,13.0,,0.0,5118.766670490648,,,,,,,,,,12039.0,6735.0,4993.0,6154.0,2123.0,4166.0,2443.0,4300.0,1907.0,289.0,7919.0,20082.0,1643.1,1430.0,862.0,124.253,257.106,181.592,27.48,,17.76,33.35,5.08,5.52,-0.95,10.28,22.92,-0.12,1.44,8.04,36.0,-1.2,16.2,17.4
2000-05-18,7061.0,5759.0,4169.048,166.0,,0.0,7060.8875019126845,6013.0,5193.0,3075.73,99.0,,0.0,6015.983334552597,4602.0,2646.0,710.985,13.0,,0.0,4602.058336605465,,,,,,,,,,10173.0,6634.0,4339.0,5695.0,2604.0,5949.0,2656.0,5124.0,2189.0,209.0,7828.0,20613.0,1630.004,2026.0,855.0,124.253,258.074,182.292,27.12,,17.88,31.94,4.99,5.28,-1.06,9.8,22.08,-0.12,1.44,7.8,33.72,-1.2,14.52,16.68
2000-05-19,10044.0,7833.0,4172.99,224.0,,0.0,10044.425003346827,7354.0,4770.0,3080.452,131.0,,0.0,7281.675004009161,4884.0,2696.0,715.224,51.0,,0.0,4884.162503598998,,,,,,,,,,12602.0,8039.0,3647.0,6546.0,2923.0,8247.0,3706.0,6318.0,2628.0,190.0,7605.0,22647.0,1616.004,1465.0,0.0,124.522,259.301,183.111,26.28,,17.04,31.7,5.27,4.32,-1.26,8.12,20.76,-0.12,1.32,6.36,32.04,-1.2,13.08,15.72
2000-05-20,8375.0,10907.0,4167.358,307.0,,0.0,8374.53332855187,6879.0,1248.0,3091.49,139.0,,0.0,6951.991676037889,5222.0,2510.0,720.456,74.0,,0.0,5221.8000044420405,,,,,,,,,,10193.0,7543.0,5450.0,7327.0,3143.0,10099.0,4897.0,8419.0,3177.0,148.0,8130.0,21158.0,1604.623,1963.0,861.0,124.791,259.615,184.519,25.2,,15.96,30.87,5.57,2.88,-1.41,6.68,19.32,-0.12,1.32,4.2,31.2,-1.2,11.52,14.28
2000-05-21,7206.0,10951.0,4159.192,372.0,,0.0,7205.974993066845,6983.0,1596.0,3101.836,171.0,,0.0,6983.108342117262,4738.0,2842.0,724.044,87.0,,0.0,4737.950003046254,,,,,,,,,,8515.0,7657.0,5371.0,7184.0,3825.0,11981.0,5523.0,9991.0,4101.0,143.0,8307.0,19078.0,1599.937,2460.0,862.0,125.196,260.991,186.169,24.0,,14.64,,,1.2,,4.04,17.88,-0.12,1.32,2.16,30.72,-1.2,11.04,13.2
2000-05-22,7601.0,10192.0,4153.56,248.0,,0.0,7600.53332855187,6715.0,5351.0,3104.139,203.0,,0.0,6715.095835288789,5193.0,2504.0,729.205,87.0,,0.0,5193.004171048471,,,,,,,,,,9967.0,7788.0,6061.0,8531.0,4700.0,10733.0,6152.0,11670.0,4456.0,131.75,8279.0,17497.0,1583.926,2968.0,861.0,125.737,262.718,187.353,22.44,,13.32,,,0.36,,1.4,-12.6,-0.12,1.32,0.96,30.0,-1.08,9.36,11.76
2000-05-23,8633.0,10306.0,4149.618,314.0,,0.0,8632.574996653173,7731.0,5522.0,3107.883,176.0,,0.0,7585.600003178561,5080.0,2736.0,733.694,81.0,,0.0,5080.204170477862,,,,,,,,,,11232.0,8657.0,6133.0,7821.0,4446.0,11308.0,5615.0,11068.0,3283.0,120.5,8781.0,17056.0,1572.739,3076.0,861.0,126.279,263.99,188.66,21.0,,11.76,26.63,6.05,0.24,-1.75,-0.52,13.92,-0.24,1.32,0.72,28.56,-1.2,7.56,10.44
2000-05-24,9775.0,11047.0,4146.522,289.0,,0.0,9775.099997371213,6394.0,5706.0,3109.036,180.0,,0.0,6467.304167645708,5719.0,2531.0,739.869,75.0,,0.0,5719.229171909379,,,,,,,,,,12393.0,7366.0,7163.0,10745.0,4269.0,11727.0,5334.0,11167.0,3240.0,109.25,8346.0,16280.0,1561.115,3361.0,865.0,127.095,266.898,191.048,19.2,,9.72,25.48,6.17,0.12,-1.68,-0.76,-12.6,-0.12,1.44,0.72,27.36,-1.2,4.08,8.4
2000-05-25,9561.0,9845.0,4145.401,281.0,,0.0,9560.829165714871,6646.0,6369.0,3109.324,132.0,,0.0,6646.200000244522,5692.0,2635.0,745.764,85.0,,0.0,5692.062505004944,,,,,,,,,,12441.0,7656.0,6247.0,8083.0,4157.0,12311.0,5225.0,11015.0,5269.0,98.0,8411.0,19097.0,1547.09,291.0,1790.0,127.504,268.506,192.488,17.04,,7.56,23.46,6.34,0.12,-1.62,-0.76,9.36,-0.36,1.32,0.72,26.04,-1.2,1.8,6.6
2000-05-26,8297.0,9255.0,4142.878,314.0,,0.0,8296.987497857861,6749.0,6391.0,3109.756,140.0,,0.0,6748.800000366668,5757.0,2596.0,751.892,72.0,,0.0,5757.533338536129,,,,,,,,,,10341.0,7626.0,5473.0,7506.0,4612.0,10156.0,5014.0,10797.0,3444.0,78.0,7620.0,18304.0,1530.224,275.0,2781.0,127.777,270.063,193.331,15.36,,5.4,21.78,6.26,-0.12,-1.68,-1.0,6.96,-0.48,1.2,0.6,24.72,-1.32,0.6,4.68
