datetime,GOL_swe,CSL_swe,HYS_swe,SCN_swe,RBB_swe,CAP_swe,RBP_swe,KTL_swe,HMB_swe,FOR_swe,RTL_swe,GRZ_swe,SDF_swe,SNM_swe,SLT_swe,MED_swe,BND_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_fnf,ORO_precip,FOL_precip,SHA_precip,ORO_tas,FOL_tas,SHA_tas,netgains
2014-03-02,8.78,12.19,5.61,14.32,0.0,12.57,0.0,0.0,2.55,0.0,0.0,2.18,6.82,0.0,0.0,0.0,,7800.9,4582.88,4382.84,1372.76,2041.64,820.33,1241.17,1041.55,359.64,11366.69,0.17,0.07,0.33,53.95,54.33,46.64,41.18082638
2014-03-03,8.8,12.3,5.53,14.37,0.0,12.59,0.0,0.0,2.87,0.0,0.0,1.93,6.98,0.0,0.0,0.0,,10191.85,5920.37,5061.86,1250.86,1827.8,671.22,1006.17,951.67,256.99,20684.47,0.5,0.34,0.76,53.52,53.52,48.05,51.67338834
2014-03-04,8.86,12.74,5.3,14.55,0.0,12.64,0.0,0.0,2.88,0.0,0.0,1.38,7.72,0.0,0.0,0.0,,21721.38,15752.27,13826.27,1617.36,1951.98,762.87,962.61,1640.4,529.31,26741.11,0.8,1.33,0.64,54.01,54.79,50.37,54.13487594
2014-03-05,9.61,13.7,5.75,15.17,0.0,13.28,0.0,0.0,2.84,0.0,0.0,0.95,7.67,0.0,0.0,0.0,,17592.35,11799.62,10604.17,1870.1,2320.1,920.04,1144.78,1716.27,504.5,28770.81,0.45,0.55,0.58,55.61,57.47,52.35,47.34942141
2014-03-06,8.76,13.28,5.19,14.69,0.0,13.08,0.0,0.0,2.1,0.0,0.0,0.0,7.34,0.0,0.0,0.0,,22161.83,17250.81,17589.72,2978.93,3519.87,1167.68,1299.08,3359.45,800.49,34528.73,0.54,0.84,0.54,56.06,57.22,52.33,36.08132225
2014-03-07,8.25,13.21,4.68,14.75,0.0,13.44,0.0,0.0,2.3,0.0,0.0,0.0,7.68,0.0,0.0,0.0,,12456.82,8730.99,8037.2,1827.52,2441.05,969.55,1213.59,1585.28,384.06,17866.82,0.0,0.01,0.01,54.0,53.18,49.46,53.59735528
2014-03-08,8.64,13.2,4.94,14.77,0.0,13.44,0.0,0.0,2.35,0.0,0.0,0.0,8.23,0.48,0.0,0.0,,9039.35,6259.22,5616.94,1418.0,1943.2,751.62,1092.54,1122.31,266.08,13337.05,0.0,0.0,0.0,57.31,55.51,53.87,54.49983462
2014-03-09,8.31,13.01,4.61,14.48,0.0,13.23,0.0,0.0,1.94,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,18506.14,9270.55,5580.38,1323.17,1814.92,746.72,1124.74,1022.47,192.69,25726.08,0.78,0.23,0.78,55.82,56.67,51.69,48.94214868
2014-03-10,8.15,13.19,4.55,14.35,0.0,13.02,0.0,0.0,1.31,0.0,0.0,0.0,7.79,0.0,0.0,0.0,,24870.5,17682.59,15683.95,1731.1,2003.93,863.55,1163.26,1751.99,552.59,24745.7,0.48,0.98,0.26,55.13,56.81,50.8,41.75801646
2014-03-11,7.6,13.47,4.16,15.08,0.0,13.49,0.0,0.0,0.77,0.0,0.0,0.0,7.78,0.0,0.0,0.0,,10818.31,7478.26,7082.14,1432.2,1705.3,793.12,1074.01,1206.23,296.12,15036.46,0.0,0.0,0.0,53.79,54.06,50.36,36.08925614
2014-03-12,7.54,13.57,4.12,15.1,0.0,13.49,0.0,0.0,0.57,0.0,0.0,0.0,7.68,0.0,0.0,0.0,,8298.33,5640.68,5104.87,1134.13,1434.83,625.52,986.45,919.05,197.12,12513.05,0.0,0.0,0.0,58.51,57.62,53.28,28.12561979
