,BND_fnf,SHA_fnf,ORO_fnf,YRS_fnf,FOL_fnf,NML_fnf,TLG_fnf,MRC_fnf,MIL_fnf,MKM_fnf,NHG_fnf,SHA_pr,ORO_pr,FOL_pr,BND_swe,ORO_swe,YRS_swe,FOL_swe,SHA_tas,ORO_tas,FOL_tas
1969-08-19,446.21,384.29,121.39,50.24,133.8,41.49,140.93,843.5,448.51,23.68,23.77,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,22.37,22.51,21.7
1969-08-20,441.45,380.03,120.9,50.08,127.71,40.89,142.72,733.37,397.77,23.47,23.67,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,24.33,24.59,23.62
1969-08-21,437.67,376.79,120.44,49.93,122.11,40.35,123.95,623.54,329.1,23.28,23.57,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,25.17,26.35,26.6
1969-08-22,435.09,372.82,120.02,49.79,116.9,39.86,114.56,545.91,279.08,23.13,23.48,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,26.38,27.71,27.87
1969-08-23,427.89,363.83,119.6,49.66,112.23,39.44,105.84,483.58,238.85,22.99,23.41,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,24.32,26.94,27.59
1969-08-24,415.89,352.56,119.23,49.56,108.18,39.1,101.46,433.84,211.32,22.86,23.35,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,21.05,22.54,21.92
1969-08-25,406.5,344.4,118.92,49.47,105.02,38.79,98.8,389.13,189.49,22.72,23.3,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,23.62,21.47,21.91
1969-08-26,399.94,338.88,118.59,49.39,102.25,38.48,95.41,345.76,171.04,22.58,23.25,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,21.48,23.49,23.52
1969-08-27,395.89,335.56,118.28,49.31,99.8,38.19,91.48,302.5,154.6,22.45,23.22,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,22.54,22.86,22.75
1969-08-28,393.5,333.48,118.04,49.27,97.73,37.91,88.57,262.48,140.36,22.32,23.19,0.008333333333333333,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,23.29,23.3,23.83
1969-08-29,391.72,331.73,117.85,49.23,96.02,37.64,86.46,230.58,128.27,22.21,23.15,0.005555555555555555,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,24.05,22.25,21.65
1969-08-30,389.92,329.95,117.72,49.2,94.57,37.38,84.09,207.8,117.57,22.11,23.09,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,24.3,24.28,24.4
1969-08-31,388.08,328.17,117.58,49.18,93.35,37.14,82.79,191.74,109.81,22.02,23.03,0.0,0.0,0.0,0.3193750083446503,0.0,0.0,0.6600000262260437,25.58,24.87,25.3
1969-09-01,386.26,326.43,117.38,49.16,92.35,36.91,81.45,181.51,103.54,21.93,23.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,24.8,27.42,27.68
1969-09-02,384.38,324.67,117.21,49.14,91.5,36.69,80.11,181.82,98.43,21.82,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,28.3,28.61
1969-09-03,382.71,323.1,117.12,49.11,90.73,36.45,78.82,186.3,94.22,21.73,22.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,28.01,29.34
1969-09-04,381.17,321.63,117.02,49.07,90.07,36.21,77.57,180.51,90.75,21.64,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,25.72,26.39
1969-09-05,379.72,320.28,116.89,49.03,89.53,35.95,76.42,163.91,87.97,21.57,22.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,24.07,24.89
1969-09-06,378.44,319.12,116.78,49.0,89.06,35.7,75.46,147.35,85.78,21.52,22.9,0.0,0.0,0.009090909090909092,0.0,0.0,0.0,0.0,24.17,24.97,25.4
1969-09-07,377.4,318.19,116.7,48.98,88.74,36.62,75.46,137.98,84.05,22.62,23.38,0.0,0.0016129032258064516,1.0083333333333335,0.0,0.0,0.0,0.0,24.52,27.47,26.07
1969-09-08,376.58,317.45,116.64,48.96,90.38,63.04,77.43,133.32,82.98,50.2,35.16,0.0,0.03387096774193549,2.803030303030303,0.0,0.0,0.0,0.0,23.84,25.97,24.82
1969-09-09,375.88,316.81,116.6,48.94,100.23,93.01,82.42,129.75,84.53,82.24,52.99,0.08246527777777778,0.0,0.3015151515151516,0.0,0.0,0.0,0.0,25.28,26.36,26.54
1969-09-10,375.24,316.2,116.54,48.92,113.48,90.95,85.9,122.5,84.85,78.82,55.89,0.3894097222222223,0.0,0.0,0.0,0.0,0.0,0.0,26.12,26.44,26.05
1969-09-11,374.58,315.58,116.48,48.91,111.77,74.06,82.71,110.46,82.39,60.07,46.3,0.05833333333333331,0.0,0.0,0.0,0.0,0.0,0.0,25.28,26.02,25.95
1969-09-12,374.07,315.76,116.45,48.89,101.8,56.34,77.72,99.83,80.54,42.61,36.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96,24.11,24.74
1969-09-13,377.3,321.48,116.39,48.87,95.46,45.01,74.41,91.47,78.87,31.1,29.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41,23.03,23.7
1969-09-14,388.18,333.27,116.32,48.85,90.55,39.04,72.09,85.01,77.7,25.39,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74,20.2,20.57
1969-09-15,392.97,333.39,116.26,48.81,88.38,37.14,70.97,79.97,76.87,23.68,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.44,17.72,18.21
1969-09-16,386.56,324.61,116.2,48.76,87.62,36.74,70.41,75.61,76.31,23.41,24.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13,18.74,18.18
1969-09-17,380.16,319.51,116.13,48.72,87.43,36.64,70.06,71.61,75.79,23.39,24.0,0.0041666666666666675,0.0,0.0,0.0,0.0,0.0,0.0,17.97,18.46,19.31
1969-09-18,375.43,315.24,116.08,48.69,87.27,36.55,69.69,67.9,75.31,23.36,23.99,0.3098958333333333,0.0,0.0,0.0,0.0,0.0,0.0,18.84,20.93,20.19
1969-09-19,373.32,314.78,116.04,48.68,87.04,35.36,69.24,64.67,74.85,22.16,23.49,1.9605902777777784,0.022580645161290325,0.0,0.0,0.0,0.0,0.0,16.76,20.01,20.59
1969-09-20,382.96,333.61,116.01,48.67,86.48,34.43,68.72,61.9,74.31,21.21,22.9,0.4675347222222224,0.004838709677419356,0.0,0.0,0.0,0.0,0.0,16.13,17.75,18.89
1969-09-21,422.34,366.56,116.01,48.66,85.86,34.05,68.29,59.74,73.89,20.94,22.66,0.29409722222222234,0.20524193548387096,0.0,0.0,0.0,0.0,0.0,16.97,17.44,17.32
1969-09-22,442.75,375.09,116.2,48.65,85.72,33.99,68.07,58.07,73.53,20.91,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.92,20.07,19.17
1969-09-23,429.09,362.95,116.56,48.63,85.61,33.94,67.89,56.65,73.17,20.9,22.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46,21.61,22.02
1969-09-24,417.67,351.93,116.52,48.61,85.48,33.9,67.7,55.41,72.83,20.89,22.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55,21.58,22.43
1969-09-25,403.0,338.92,116.22,48.6,85.36,33.84,67.49,54.34,72.51,20.88,22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.06,22.64,23.33
1969-09-26,389.92,326.65,116.04,48.6,85.25,33.79,67.25,53.34,72.2,20.87,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.87,24.18,25.27
1969-09-27,380.58,319.35,115.88,48.6,85.13,33.73,67.02,52.43,71.85,20.85,22.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66,23.68,23.58
1969-09-28,375.72,315.53,115.8,48.6,85.03,33.68,66.8,51.58,71.45,20.84,22.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,20.8,20.67
1969-09-29,373.17,313.7,115.76,48.6,84.93,33.64,66.61,50.81,71.57,20.83,22.58,0.0027777777777777783,0.0,0.0,0.0,0.0,0.0,0.0,20.32,22.99,22.57
1969-09-30,372.1,312.99,115.72,48.6,84.8,33.59,66.42,50.49,83.02,20.82,22.58,0.06475694444444442,0.0,0.0,0.0,0.0,0.0,0.0,18.65,22.09,22.95
1969-10-01,371.34,311.98,115.68,48.6,84.66,33.54,66.28,50.49,102.77,20.81,22.57,0.36909722222222224,0.0,0.0,0.0,0.0,0.0,0.0,19.87,21.37,21.72
